# Generation	Energy	Composition
1	-86.87183004	Pt8Cu15
2	-86.87183004	Pt8Cu15
3	-88.7533584	Pt8Cu15
4	-88.7533584	Pt8Cu15
5	-88.7533584	Pt8Cu15
6	-88.7533584	Pt8Cu15
7	-88.7533584	Pt8Cu15
8	-88.8064605	Pt8Cu15
9	-88.8064605	Pt8Cu15
10	-88.93065826	Pt8Cu15
11	-88.93065826	Pt8Cu15
12	-88.93065826	Pt8Cu15
13	-88.93065826	Pt8Cu15
14	-88.93065826	Pt8Cu15
15	-88.93065826	Pt8Cu15
16	-88.93065826	Pt8Cu15
17	-88.93065826	Pt8Cu15
18	-89.08275935	Pt8Cu15
19	-89.11517722	Pt8Cu15
20	-89.11517722	Pt8Cu15
21	-89.11517722	Pt8Cu15
22	-89.11517722	Pt8Cu15
23	-89.11517722	Pt8Cu15
24	-89.11517722	Pt8Cu15
25	-89.12201321	Pt8Cu15
26	-89.12201321	Pt8Cu15
27	-89.12201321	Pt8Cu15
28	-89.12201321	Pt8Cu15
29	-89.12201321	Pt8Cu15
30	-89.12201321	Pt8Cu15
31	-89.12201321	Pt8Cu15
32	-89.12201321	Pt8Cu15
33	-89.12201321	Pt8Cu15
34	-89.12201321	Pt8Cu15
35	-89.12201321	Pt8Cu15
36	-89.12201321	Pt8Cu15
37	-89.12201321	Pt8Cu15
38	-89.12201321	Pt8Cu15
39	-89.12201321	Pt8Cu15
40	-89.12201321	Pt8Cu15
41	-89.12201321	Pt8Cu15
42	-89.12201321	Pt8Cu15
43	-89.12201321	Pt8Cu15
44	-89.12201321	Pt8Cu15
45	-89.12201321	Pt8Cu15
46	-89.12201321	Pt8Cu15
47	-89.12201321	Pt8Cu15
48	-89.12201321	Pt8Cu15
49	-89.12201321	Pt8Cu15
50	-89.12201321	Pt8Cu15
51	-89.12201321	Pt8Cu15
52	-89.12201321	Pt8Cu15
53	-89.12201321	Pt8Cu15
54	-89.12201321	Pt8Cu15
55	-89.12201321	Pt8Cu15
56	-89.12201321	Pt8Cu15
57	-89.12201321	Pt8Cu15
58	-89.12201321	Pt8Cu15
59	-89.12201321	Pt8Cu15
60	-89.12201321	Pt8Cu15
61	-89.12201321	Pt8Cu15
62	-89.12201321	Pt8Cu15
63	-89.12201321	Pt8Cu15
64	-89.12201321	Pt8Cu15
65	-89.12201321	Pt8Cu15
66	-89.12201321	Pt8Cu15
67	-89.12201321	Pt8Cu15
68	-89.12201321	Pt8Cu15
69	-89.12201321	Pt8Cu15
70	-89.12201321	Pt8Cu15
71	-89.12201321	Pt8Cu15
72	-89.12201321	Pt8Cu15
73	-89.12201321	Pt8Cu15
74	-89.12201321	Pt8Cu15
75	-89.12201321	Pt8Cu15
76	-89.12201321	Pt8Cu15
77	-89.12201321	Pt8Cu15
78	-89.12201321	Pt8Cu15
79	-89.12201321	Pt8Cu15
80	-89.12201321	Pt8Cu15
81	-89.12201321	Pt8Cu15
82	-89.12201321	Pt8Cu15
83	-89.12201321	Pt8Cu15
84	-89.12201321	Pt8Cu15
85	-89.12201321	Pt8Cu15
86	-89.12201321	Pt8Cu15
87	-89.12201321	Pt8Cu15
88	-89.12201321	Pt8Cu15
89	-89.12201321	Pt8Cu15
90	-89.12201321	Pt8Cu15
91	-89.12201321	Pt8Cu15
92	-89.12201321	Pt8Cu15
93	-89.12201321	Pt8Cu15
94	-89.12201321	Pt8Cu15
95	-89.12201321	Pt8Cu15
96	-89.12201321	Pt8Cu15
97	-89.12201321	Pt8Cu15
98	-89.12201321	Pt8Cu15
99	-89.12201321	Pt8Cu15
100	-89.12201321	Pt8Cu15
