Atom	0.465983	-0.585008	-3.751090
Atom	-2.004209	-2.159267	2.439414
Atom	3.564117	-0.500030	1.295028
Atom	-0.930654	-2.365243	-2.858244
Atom	-1.398987	0.937081	-0.319933
Atom	-2.936411	-1.825225	-1.635878
Atom	2.936409	1.825224	1.635877
Atom	-0.007404	2.756761	-1.230031
Atom	-2.025882	3.244315	0.016656
Atom	0.155962	-1.718901	3.413372
Atom	1.580502	0.049721	2.571445
Atom	-2.837772	-0.850982	0.579369
Atom	-0.618205	-0.393982	1.549270
Atom	-2.180303	2.263926	-2.179671
Atom	-0.773499	-1.379959	-0.659579
Atom	-3.564118	0.500031	-1.295032
Atom	-2.626158	0.144640	2.777126
Atom	3.409705	-1.480416	-0.901302
Atom	-1.580503	-0.049722	-2.571445
Atom	-3.409704	1.480423	0.901294
Atom	2.025890	-3.244308	-0.016654
Atom	0.773500	1.379960	0.659578
Atom	2.837772	0.850985	-0.579373
Atom	-0.465988	0.585005	3.751090
Atom	2.004208	2.159271	-2.439417
Atom	1.398988	-0.937079	0.319932
Atom	-2.160056	-3.148740	0.222735
Atom	-0.154300	-3.688760	-0.999633
Atom	2.626154	-0.144635	-2.777133
Atom	2.160060	3.148742	-0.222737
Atom	0.618205	0.393983	-1.549271
Atom	1.264676	-1.955500	-1.920783
Atom	-1.264674	1.955502	1.920782
Atom	2.180304	-2.263924	2.179675
Atom	0.007407	-2.756759	1.230032
Atom	0.930653	2.365238	2.858248
Atom	-0.155964	1.718900	-3.413371
Atom	0.154309	3.688761	0.999637
