# Generation	Energy	Composition
1	-102.8296973	Pt16Cu7
2	-102.836939	Pt16Cu7
3	-102.921798	Pt16Cu7
4	-102.9683475	Pt16Cu7
5	-102.9683475	Pt16Cu7
6	-102.9683475	Pt16Cu7
7	-102.9683475	Pt16Cu7
8	-102.9683475	Pt16Cu7
9	-102.9683475	Pt16Cu7
10	-102.9683475	Pt16Cu7
11	-102.9683475	Pt16Cu7
12	-103.0166763	Pt16Cu7
13	-103.0166763	Pt16Cu7
14	-103.0547428	Pt16Cu7
15	-103.0547428	Pt16Cu7
16	-103.0547428	Pt16Cu7
17	-103.0547428	Pt16Cu7
18	-103.0547428	Pt16Cu7
19	-103.0547428	Pt16Cu7
20	-103.0547428	Pt16Cu7
21	-103.0547428	Pt16Cu7
22	-103.0547428	Pt16Cu7
23	-103.0547428	Pt16Cu7
24	-103.0547428	Pt16Cu7
25	-103.0547428	Pt16Cu7
26	-103.1501799	Pt16Cu7
27	-103.1501799	Pt16Cu7
28	-103.1501799	Pt16Cu7
29	-103.1501799	Pt16Cu7
30	-103.1501799	Pt16Cu7
31	-103.1501799	Pt16Cu7
32	-103.1501799	Pt16Cu7
33	-103.1501799	Pt16Cu7
34	-103.1501799	Pt16Cu7
35	-103.1501799	Pt16Cu7
36	-103.1501799	Pt16Cu7
37	-103.1501799	Pt16Cu7
38	-103.1501799	Pt16Cu7
39	-103.1501799	Pt16Cu7
40	-103.1501799	Pt16Cu7
41	-103.1501799	Pt16Cu7
42	-103.1501799	Pt16Cu7
43	-103.1501799	Pt16Cu7
44	-103.1501799	Pt16Cu7
45	-103.1501799	Pt16Cu7
46	-103.1501799	Pt16Cu7
47	-103.1501799	Pt16Cu7
48	-103.1501799	Pt16Cu7
49	-103.1501799	Pt16Cu7
50	-103.1501799	Pt16Cu7
51	-103.1501799	Pt16Cu7
52	-103.1501799	Pt16Cu7
53	-103.1563164	Pt16Cu7
54	-103.1563164	Pt16Cu7
55	-103.1563164	Pt16Cu7
56	-103.1563164	Pt16Cu7
57	-103.1563164	Pt16Cu7
58	-103.1563164	Pt16Cu7
59	-103.1563164	Pt16Cu7
60	-103.1563164	Pt16Cu7
61	-103.1563164	Pt16Cu7
62	-103.1563164	Pt16Cu7
63	-103.1563164	Pt16Cu7
64	-103.1563164	Pt16Cu7
65	-103.1563164	Pt16Cu7
66	-103.1563164	Pt16Cu7
67	-103.1563164	Pt16Cu7
68	-103.1563164	Pt16Cu7
69	-103.1563164	Pt16Cu7
70	-103.1563164	Pt16Cu7
71	-103.1563164	Pt16Cu7
72	-103.1563164	Pt16Cu7
73	-103.1563164	Pt16Cu7
74	-103.1563164	Pt16Cu7
75	-103.1563164	Pt16Cu7
76	-103.1563164	Pt16Cu7
77	-103.1563164	Pt16Cu7
78	-103.1563164	Pt16Cu7
79	-103.1563164	Pt16Cu7
80	-103.1563164	Pt16Cu7
81	-103.1563164	Pt16Cu7
82	-103.1563164	Pt16Cu7
83	-103.1563164	Pt16Cu7
84	-103.1563164	Pt16Cu7
85	-103.1563164	Pt16Cu7
86	-103.1563164	Pt16Cu7
87	-103.1563164	Pt16Cu7
88	-103.1563164	Pt16Cu7
89	-103.1563164	Pt16Cu7
90	-103.1563164	Pt16Cu7
91	-103.1563164	Pt16Cu7
92	-103.1563164	Pt16Cu7
93	-103.1563164	Pt16Cu7
94	-103.1563164	Pt16Cu7
95	-103.1563164	Pt16Cu7
96	-103.1563164	Pt16Cu7
97	-103.1563164	Pt16Cu7
98	-103.1563164	Pt16Cu7
99	-103.1563164	Pt16Cu7
100	-103.1563164	Pt16Cu7
