# Generation	Energy	Composition
1	-108.9606753	Pt2Cu36
2	-109.3206832	Pt2Cu36
3	-109.3206832	Pt2Cu36
4	-109.3206832	Pt2Cu36
5	-109.4651012	Pt2Cu36
6	-109.4651012	Pt2Cu36
7	-109.4651012	Pt2Cu36
8	-109.4651012	Pt2Cu36
9	-109.4651012	Pt2Cu36
10	-109.4651012	Pt2Cu36
11	-109.4651012	Pt2Cu36
12	-109.4651012	Pt2Cu36
13	-109.4651012	Pt2Cu36
14	-109.4651012	Pt2Cu36
15	-109.4651012	Pt2Cu36
16	-109.4651012	Pt2Cu36
17	-109.4651012	Pt2Cu36
18	-109.4651012	Pt2Cu36
19	-109.4651012	Pt2Cu36
20	-109.4651012	Pt2Cu36
21	-109.4651012	Pt2Cu36
22	-109.4651012	Pt2Cu36
23	-109.4651012	Pt2Cu36
24	-109.4651012	Pt2Cu36
25	-109.4651012	Pt2Cu36
26	-109.4651012	Pt2Cu36
27	-109.4651012	Pt2Cu36
28	-109.4651012	Pt2Cu36
29	-109.4651012	Pt2Cu36
30	-109.4651012	Pt2Cu36
31	-109.4651012	Pt2Cu36
32	-109.4651012	Pt2Cu36
33	-109.4651012	Pt2Cu36
34	-109.4651012	Pt2Cu36
35	-109.4651012	Pt2Cu36
36	-109.4651012	Pt2Cu36
37	-109.4651012	Pt2Cu36
38	-109.4651012	Pt2Cu36
39	-109.4651012	Pt2Cu36
40	-109.4651012	Pt2Cu36
41	-109.4651012	Pt2Cu36
42	-109.4651012	Pt2Cu36
43	-109.4651012	Pt2Cu36
44	-109.4651012	Pt2Cu36
45	-109.4651012	Pt2Cu36
46	-109.4651012	Pt2Cu36
47	-109.4651012	Pt2Cu36
48	-109.4651012	Pt2Cu36
49	-109.4651012	Pt2Cu36
50	-109.4651012	Pt2Cu36
51	-109.4651012	Pt2Cu36
52	-109.4651012	Pt2Cu36
53	-109.4651012	Pt2Cu36
54	-109.4651012	Pt2Cu36
55	-109.4651012	Pt2Cu36
56	-109.4651012	Pt2Cu36
57	-109.4651012	Pt2Cu36
58	-109.4651012	Pt2Cu36
59	-109.4651012	Pt2Cu36
60	-109.4651012	Pt2Cu36
61	-109.4651012	Pt2Cu36
62	-109.4651012	Pt2Cu36
63	-109.4651012	Pt2Cu36
64	-109.4651012	Pt2Cu36
65	-109.4651012	Pt2Cu36
66	-109.4651012	Pt2Cu36
67	-109.4651012	Pt2Cu36
68	-109.4651012	Pt2Cu36
69	-109.4651012	Pt2Cu36
70	-109.4651012	Pt2Cu36
71	-109.4651012	Pt2Cu36
72	-109.4651012	Pt2Cu36
73	-109.4651012	Pt2Cu36
74	-109.4651012	Pt2Cu36
75	-109.4651012	Pt2Cu36
76	-109.4651012	Pt2Cu36
77	-109.4651012	Pt2Cu36
78	-109.4651012	Pt2Cu36
79	-109.4651012	Pt2Cu36
80	-109.4651012	Pt2Cu36
81	-109.4651012	Pt2Cu36
82	-109.4651012	Pt2Cu36
83	-109.4651012	Pt2Cu36
84	-109.4651012	Pt2Cu36
85	-109.4651012	Pt2Cu36
86	-109.4651012	Pt2Cu36
87	-109.4651012	Pt2Cu36
88	-109.4651012	Pt2Cu36
89	-109.4651012	Pt2Cu36
90	-109.4651012	Pt2Cu36
91	-109.4651012	Pt2Cu36
92	-109.4651012	Pt2Cu36
93	-109.4651012	Pt2Cu36
94	-109.4651012	Pt2Cu36
95	-109.4651012	Pt2Cu36
96	-109.4651012	Pt2Cu36
97	-109.4651012	Pt2Cu36
98	-109.4651012	Pt2Cu36
99	-109.4651012	Pt2Cu36
100	-109.4651012	Pt2Cu36
