# Generation	Energy	Composition
1	-151.8131328	Pt15Cu23
2	-152.076921	Pt15Cu23
3	-153.2932443	Pt15Cu23
4	-153.2932443	Pt15Cu23
5	-153.2932443	Pt15Cu23
6	-153.5634557	Pt15Cu23
7	-153.9251453	Pt15Cu23
8	-153.9251453	Pt15Cu23
9	-153.9251453	Pt15Cu23
10	-153.9251453	Pt15Cu23
11	-153.9467171	Pt15Cu23
12	-153.9467171	Pt15Cu23
13	-153.9467171	Pt15Cu23
14	-153.9467171	Pt15Cu23
15	-154.115864	Pt15Cu23
16	-154.115864	Pt15Cu23
17	-154.115864	Pt15Cu23
18	-154.115864	Pt15Cu23
19	-154.115864	Pt15Cu23
20	-154.115864	Pt15Cu23
21	-154.383255	Pt15Cu23
22	-154.383255	Pt15Cu23
23	-154.383255	Pt15Cu23
24	-154.4543695	Pt15Cu23
25	-154.4543695	Pt15Cu23
26	-154.4543695	Pt15Cu23
27	-154.4543695	Pt15Cu23
28	-154.4543695	Pt15Cu23
29	-154.5088732	Pt15Cu23
30	-154.5088732	Pt15Cu23
31	-154.5088732	Pt15Cu23
32	-154.5088732	Pt15Cu23
33	-154.5088732	Pt15Cu23
34	-154.5788914	Pt15Cu23
35	-154.5856432	Pt15Cu23
36	-154.5856432	Pt15Cu23
37	-154.6663402	Pt15Cu23
38	-154.6663402	Pt15Cu23
39	-154.6663402	Pt15Cu23
40	-154.6663402	Pt15Cu23
41	-154.6663402	Pt15Cu23
42	-154.6663402	Pt15Cu23
43	-154.6663402	Pt15Cu23
44	-154.766454	Pt15Cu23
45	-154.766454	Pt15Cu23
46	-154.766454	Pt15Cu23
47	-154.766454	Pt15Cu23
48	-154.7667962	Pt15Cu23
49	-154.7667962	Pt15Cu23
50	-154.7727779	Pt15Cu23
51	-154.7727779	Pt15Cu23
52	-154.7727779	Pt15Cu23
53	-154.7727779	Pt15Cu23
54	-154.7727779	Pt15Cu23
55	-154.7727779	Pt15Cu23
56	-154.7727779	Pt15Cu23
57	-154.7774565	Pt15Cu23
58	-154.7774565	Pt15Cu23
59	-154.7774565	Pt15Cu23
60	-154.7774565	Pt15Cu23
61	-154.7774565	Pt15Cu23
62	-154.7774565	Pt15Cu23
63	-154.7774565	Pt15Cu23
64	-154.7774565	Pt15Cu23
65	-154.7774565	Pt15Cu23
66	-154.7774565	Pt15Cu23
67	-154.8620177	Pt15Cu23
68	-154.8620177	Pt15Cu23
69	-154.8620177	Pt15Cu23
70	-154.8620177	Pt15Cu23
71	-154.8620177	Pt15Cu23
72	-154.8620177	Pt15Cu23
73	-154.8620177	Pt15Cu23
74	-154.8620177	Pt15Cu23
75	-154.8620177	Pt15Cu23
76	-154.8620177	Pt15Cu23
77	-154.8620177	Pt15Cu23
78	-154.8687034	Pt15Cu23
79	-154.8687034	Pt15Cu23
80	-154.8687034	Pt15Cu23
81	-154.8687034	Pt15Cu23
82	-154.8687034	Pt15Cu23
83	-154.8687034	Pt15Cu23
84	-154.8687034	Pt15Cu23
85	-154.8687034	Pt15Cu23
86	-154.8865485	Pt15Cu23
87	-154.8865485	Pt15Cu23
88	-154.8865485	Pt15Cu23
89	-154.8865485	Pt15Cu23
90	-154.8865485	Pt15Cu23
91	-154.8865485	Pt15Cu23
92	-154.8865485	Pt15Cu23
93	-154.8865485	Pt15Cu23
94	-154.8865485	Pt15Cu23
95	-154.8865485	Pt15Cu23
96	-154.8865485	Pt15Cu23
97	-154.8865485	Pt15Cu23
98	-154.8865485	Pt15Cu23
99	-154.8865485	Pt15Cu23
100	-154.8865485	Pt15Cu23
