# Generation	Energy	Composition
1	-135.3768635	Pt10Cu28
2	-135.4455628	Pt10Cu28
3	-135.6507235	Pt10Cu28
4	-136.1478875	Pt10Cu28
5	-136.1478875	Pt10Cu28
6	-136.1478875	Pt10Cu28
7	-136.1478875	Pt10Cu28
8	-136.1571666	Pt10Cu28
9	-136.1571666	Pt10Cu28
10	-136.1571666	Pt10Cu28
11	-136.1571666	Pt10Cu28
12	-136.171083	Pt10Cu28
13	-136.171083	Pt10Cu28
14	-136.171083	Pt10Cu28
15	-136.171083	Pt10Cu28
16	-136.196959	Pt10Cu28
17	-136.2220707	Pt10Cu28
18	-136.3408903	Pt10Cu28
19	-136.3408903	Pt10Cu28
20	-136.3408903	Pt10Cu28
21	-136.3408903	Pt10Cu28
22	-136.3408903	Pt10Cu28
23	-136.3408903	Pt10Cu28
24	-136.3454759	Pt10Cu28
25	-136.4937302	Pt10Cu28
26	-136.4937302	Pt10Cu28
27	-136.4937302	Pt10Cu28
28	-136.4937302	Pt10Cu28
29	-136.4937302	Pt10Cu28
30	-136.4937302	Pt10Cu28
31	-136.4937302	Pt10Cu28
32	-136.4937302	Pt10Cu28
33	-136.4937302	Pt10Cu28
34	-136.4937302	Pt10Cu28
35	-136.4937302	Pt10Cu28
36	-136.4937302	Pt10Cu28
37	-136.4937302	Pt10Cu28
38	-136.4937302	Pt10Cu28
39	-136.4937302	Pt10Cu28
40	-136.6796405	Pt10Cu28
41	-136.6796405	Pt10Cu28
42	-136.6796405	Pt10Cu28
43	-136.6796405	Pt10Cu28
44	-136.6796405	Pt10Cu28
45	-136.6796405	Pt10Cu28
46	-136.6796405	Pt10Cu28
47	-136.6796405	Pt10Cu28
48	-136.6796405	Pt10Cu28
49	-136.6796405	Pt10Cu28
50	-136.6796405	Pt10Cu28
51	-136.6796405	Pt10Cu28
52	-136.6796405	Pt10Cu28
53	-136.6796405	Pt10Cu28
54	-136.6796405	Pt10Cu28
55	-136.6796405	Pt10Cu28
56	-136.6796405	Pt10Cu28
57	-136.6796405	Pt10Cu28
58	-136.6796405	Pt10Cu28
59	-136.6796405	Pt10Cu28
60	-136.6796405	Pt10Cu28
61	-136.6796405	Pt10Cu28
62	-136.6796405	Pt10Cu28
63	-136.6796405	Pt10Cu28
64	-136.6796405	Pt10Cu28
65	-136.6796405	Pt10Cu28
66	-136.6796405	Pt10Cu28
67	-136.6796405	Pt10Cu28
68	-136.6796405	Pt10Cu28
69	-136.6796405	Pt10Cu28
70	-136.6796405	Pt10Cu28
71	-136.6796405	Pt10Cu28
72	-136.6796405	Pt10Cu28
73	-136.6796405	Pt10Cu28
74	-136.6796405	Pt10Cu28
75	-136.6796405	Pt10Cu28
76	-136.6796405	Pt10Cu28
77	-136.6796405	Pt10Cu28
78	-136.6796405	Pt10Cu28
79	-136.6796405	Pt10Cu28
80	-136.6796405	Pt10Cu28
81	-136.6796405	Pt10Cu28
82	-136.6796405	Pt10Cu28
83	-136.6796405	Pt10Cu28
84	-136.6796405	Pt10Cu28
85	-136.6796405	Pt10Cu28
86	-136.6796405	Pt10Cu28
87	-136.6796405	Pt10Cu28
88	-136.6796405	Pt10Cu28
89	-136.6796405	Pt10Cu28
90	-136.6796405	Pt10Cu28
91	-136.6796405	Pt10Cu28
92	-136.6796405	Pt10Cu28
93	-136.6796405	Pt10Cu28
94	-136.6796405	Pt10Cu28
95	-136.6796405	Pt10Cu28
96	-136.6796405	Pt10Cu28
97	-136.6796405	Pt10Cu28
98	-136.6796405	Pt10Cu28
99	-136.6796405	Pt10Cu28
100	-136.6796405	Pt10Cu28
