# Generation	Energy	Composition
1	-37.4026007	Pt1Cu12
2	-37.4026007	Pt1Cu12
3	-37.4026007	Pt1Cu12
4	-37.4026007	Pt1Cu12
5	-37.4026007	Pt1Cu12
6	-37.4026007	Pt1Cu12
7	-37.4026007	Pt1Cu12
8	-37.4026007	Pt1Cu12
9	-37.4026007	Pt1Cu12
10	-37.4026007	Pt1Cu12
11	-37.4026007	Pt1Cu12
12	-37.4026007	Pt1Cu12
13	-37.4026007	Pt1Cu12
14	-37.4026007	Pt1Cu12
15	-37.4026007	Pt1Cu12
16	-37.4026007	Pt1Cu12
17	-37.4026007	Pt1Cu12
18	-37.4026007	Pt1Cu12
19	-37.4026007	Pt1Cu12
20	-37.4026007	Pt1Cu12
21	-37.4026007	Pt1Cu12
22	-37.4026007	Pt1Cu12
23	-37.4026007	Pt1Cu12
24	-37.4026007	Pt1Cu12
25	-37.4026007	Pt1Cu12
26	-37.4026007	Pt1Cu12
27	-37.4026007	Pt1Cu12
28	-37.4026007	Pt1Cu12
29	-37.4026007	Pt1Cu12
30	-37.4026007	Pt1Cu12
31	-37.4026007	Pt1Cu12
32	-37.4026007	Pt1Cu12
33	-37.4026007	Pt1Cu12
34	-37.4026007	Pt1Cu12
35	-37.4026007	Pt1Cu12
36	-37.4026007	Pt1Cu12
37	-37.4026007	Pt1Cu12
38	-37.4026007	Pt1Cu12
39	-37.4026007	Pt1Cu12
40	-37.4026007	Pt1Cu12
41	-37.4026007	Pt1Cu12
42	-37.4026007	Pt1Cu12
43	-37.4026007	Pt1Cu12
44	-37.4026007	Pt1Cu12
45	-37.4026007	Pt1Cu12
46	-37.4026007	Pt1Cu12
47	-37.4026007	Pt1Cu12
48	-37.4026007	Pt1Cu12
49	-37.4026007	Pt1Cu12
50	-37.4026007	Pt1Cu12
51	-37.4026007	Pt1Cu12
52	-37.4026007	Pt1Cu12
53	-37.4026007	Pt1Cu12
54	-37.4026007	Pt1Cu12
55	-37.4026007	Pt1Cu12
56	-37.4026007	Pt1Cu12
57	-37.4026007	Pt1Cu12
58	-37.4026007	Pt1Cu12
59	-37.4026007	Pt1Cu12
60	-37.4026007	Pt1Cu12
61	-37.4026007	Pt1Cu12
62	-37.4026007	Pt1Cu12
63	-37.4026007	Pt1Cu12
64	-37.4026007	Pt1Cu12
65	-37.4026007	Pt1Cu12
66	-37.4026007	Pt1Cu12
67	-37.4026007	Pt1Cu12
68	-37.4026007	Pt1Cu12
69	-37.4026007	Pt1Cu12
70	-37.4026007	Pt1Cu12
71	-37.4026007	Pt1Cu12
72	-37.4026007	Pt1Cu12
73	-37.4026007	Pt1Cu12
74	-37.4026007	Pt1Cu12
75	-37.4026007	Pt1Cu12
76	-37.4026007	Pt1Cu12
77	-37.4026007	Pt1Cu12
78	-37.4026007	Pt1Cu12
79	-37.4026007	Pt1Cu12
80	-37.4026007	Pt1Cu12
81	-37.4026007	Pt1Cu12
82	-37.4026007	Pt1Cu12
83	-37.4026007	Pt1Cu12
84	-37.4026007	Pt1Cu12
85	-37.4026007	Pt1Cu12
86	-37.4026007	Pt1Cu12
87	-37.4026007	Pt1Cu12
88	-37.4026007	Pt1Cu12
89	-37.4026007	Pt1Cu12
90	-37.4026007	Pt1Cu12
91	-37.4026007	Pt1Cu12
92	-37.4026007	Pt1Cu12
93	-37.4026007	Pt1Cu12
94	-37.4026007	Pt1Cu12
95	-37.4026007	Pt1Cu12
96	-37.4026007	Pt1Cu12
97	-37.4026007	Pt1Cu12
98	-37.4026007	Pt1Cu12
99	-37.4026007	Pt1Cu12
100	-37.4026007	Pt1Cu12
