# Generation	Energy	Composition
1	-89.5776233	Pt10Cu13
2	-89.57762331	Pt10Cu13
3	-89.63302324	Pt10Cu13
4	-89.63302325	Pt10Cu13
5	-89.73522099	Pt10Cu13
6	-89.73522099	Pt10Cu13
7	-89.73522099	Pt10Cu13
8	-89.74323154	Pt10Cu13
9	-89.74323154	Pt10Cu13
10	-89.74323154	Pt10Cu13
11	-89.74323154	Pt10Cu13
12	-89.74323154	Pt10Cu13
13	-89.74323154	Pt10Cu13
14	-89.74323154	Pt10Cu13
15	-89.74323154	Pt10Cu13
16	-89.74323154	Pt10Cu13
17	-89.74323154	Pt10Cu13
18	-89.74323154	Pt10Cu13
19	-89.74323154	Pt10Cu13
20	-89.85681622	Pt10Cu13
21	-89.85681623	Pt10Cu13
22	-89.85681623	Pt10Cu13
23	-89.85681623	Pt10Cu13
24	-89.85681623	Pt10Cu13
25	-89.85681624	Pt10Cu13
26	-89.85681624	Pt10Cu13
27	-89.85681624	Pt10Cu13
28	-89.85681624	Pt10Cu13
29	-89.85681624	Pt10Cu13
30	-89.85681624	Pt10Cu13
31	-89.85681624	Pt10Cu13
32	-89.85681624	Pt10Cu13
33	-89.85681624	Pt10Cu13
34	-89.85681624	Pt10Cu13
35	-89.85681624	Pt10Cu13
36	-89.85681624	Pt10Cu13
37	-89.85681624	Pt10Cu13
38	-89.85681624	Pt10Cu13
39	-89.85681624	Pt10Cu13
40	-89.85681624	Pt10Cu13
41	-89.8588111	Pt10Cu13
42	-89.8588111	Pt10Cu13
43	-89.8588111	Pt10Cu13
44	-89.8588111	Pt10Cu13
45	-89.85881112	Pt10Cu13
46	-89.85881112	Pt10Cu13
47	-89.85881112	Pt10Cu13
48	-89.85881112	Pt10Cu13
49	-89.85881112	Pt10Cu13
50	-89.85881112	Pt10Cu13
51	-89.85881112	Pt10Cu13
52	-89.85881112	Pt10Cu13
53	-89.85881112	Pt10Cu13
54	-89.85881112	Pt10Cu13
55	-89.85881112	Pt10Cu13
56	-89.85881112	Pt10Cu13
57	-89.85881112	Pt10Cu13
58	-89.85881112	Pt10Cu13
59	-89.85881112	Pt10Cu13
60	-89.85881112	Pt10Cu13
61	-89.85881112	Pt10Cu13
62	-89.85881112	Pt10Cu13
63	-89.85881112	Pt10Cu13
64	-89.85881112	Pt10Cu13
65	-89.85881112	Pt10Cu13
66	-89.85881112	Pt10Cu13
67	-89.85881112	Pt10Cu13
68	-89.85881112	Pt10Cu13
69	-89.85881112	Pt10Cu13
70	-89.92370967	Pt10Cu13
71	-89.92370967	Pt10Cu13
72	-89.92370968	Pt10Cu13
73	-89.92370968	Pt10Cu13
74	-89.92370968	Pt10Cu13
75	-90.04429321	Pt10Cu13
76	-90.04429321	Pt10Cu13
77	-90.04429321	Pt10Cu13
78	-90.04429321	Pt10Cu13
79	-90.04429322	Pt10Cu13
80	-90.04429322	Pt10Cu13
81	-90.04429322	Pt10Cu13
82	-90.04429322	Pt10Cu13
83	-90.04429322	Pt10Cu13
84	-90.04429322	Pt10Cu13
85	-90.04429322	Pt10Cu13
86	-90.04429322	Pt10Cu13
87	-90.04429322	Pt10Cu13
88	-90.04429322	Pt10Cu13
89	-90.04429322	Pt10Cu13
90	-90.04429322	Pt10Cu13
91	-90.04429322	Pt10Cu13
92	-90.04429322	Pt10Cu13
93	-90.04429322	Pt10Cu13
94	-90.04429322	Pt10Cu13
95	-90.04429322	Pt10Cu13
96	-90.04429322	Pt10Cu13
97	-90.04429322	Pt10Cu13
98	-90.04429322	Pt10Cu13
99	-90.04429322	Pt10Cu13
100	-90.04429322	Pt10Cu13
