# Generation	Energy	Composition
1	-142.7783152	Pt13Cu25
2	-142.9545567	Pt13Cu25
3	-142.9545567	Pt13Cu25
4	-142.9762101	Pt13Cu25
5	-142.9762101	Pt13Cu25
6	-143.0456715	Pt13Cu25
7	-143.1673625	Pt13Cu25
8	-143.2188798	Pt13Cu25
9	-143.2188798	Pt13Cu25
10	-143.2188798	Pt13Cu25
11	-143.2188798	Pt13Cu25
12	-143.2188798	Pt13Cu25
13	-143.3647168	Pt13Cu25
14	-143.3647168	Pt13Cu25
15	-143.3647168	Pt13Cu25
16	-143.6311926	Pt13Cu25
17	-143.6311926	Pt13Cu25
18	-143.6311926	Pt13Cu25
19	-143.6311926	Pt13Cu25
20	-143.6311926	Pt13Cu25
21	-143.6311926	Pt13Cu25
22	-143.725004	Pt13Cu25
23	-143.7309282	Pt13Cu25
24	-143.7309282	Pt13Cu25
25	-144.0224261	Pt13Cu25
26	-144.0224261	Pt13Cu25
27	-144.0412769	Pt13Cu25
28	-144.0412769	Pt13Cu25
29	-144.0412769	Pt13Cu25
30	-144.2924315	Pt13Cu25
31	-144.2924315	Pt13Cu25
32	-144.2924315	Pt13Cu25
33	-144.39896	Pt13Cu25
34	-144.39896	Pt13Cu25
35	-144.39896	Pt13Cu25
36	-144.39896	Pt13Cu25
37	-144.39896	Pt13Cu25
38	-144.39896	Pt13Cu25
39	-144.39896	Pt13Cu25
40	-144.39896	Pt13Cu25
41	-144.4274296	Pt13Cu25
42	-144.4364488	Pt13Cu25
43	-144.6617224	Pt13Cu25
44	-144.6617224	Pt13Cu25
45	-144.6617224	Pt13Cu25
46	-144.6617224	Pt13Cu25
47	-144.6617224	Pt13Cu25
48	-144.6617224	Pt13Cu25
49	-144.6617224	Pt13Cu25
50	-144.6617224	Pt13Cu25
51	-144.6617224	Pt13Cu25
52	-144.6617224	Pt13Cu25
53	-144.6617224	Pt13Cu25
54	-144.6617224	Pt13Cu25
55	-144.6617224	Pt13Cu25
56	-144.6617224	Pt13Cu25
57	-144.6617224	Pt13Cu25
58	-144.6617224	Pt13Cu25
59	-144.6617224	Pt13Cu25
60	-144.6617224	Pt13Cu25
61	-144.6617224	Pt13Cu25
62	-144.6617224	Pt13Cu25
63	-144.6617224	Pt13Cu25
64	-144.6617224	Pt13Cu25
65	-144.6617224	Pt13Cu25
66	-144.6617224	Pt13Cu25
67	-144.6617224	Pt13Cu25
68	-144.6617224	Pt13Cu25
69	-144.6617224	Pt13Cu25
70	-144.6617224	Pt13Cu25
71	-144.6617224	Pt13Cu25
72	-144.6617224	Pt13Cu25
73	-144.6617224	Pt13Cu25
74	-144.6617224	Pt13Cu25
75	-144.6617224	Pt13Cu25
76	-144.6617224	Pt13Cu25
77	-144.6617224	Pt13Cu25
78	-144.6617224	Pt13Cu25
79	-144.6617224	Pt13Cu25
80	-144.6617224	Pt13Cu25
81	-144.6617224	Pt13Cu25
82	-144.6617224	Pt13Cu25
83	-144.6617224	Pt13Cu25
84	-144.6617224	Pt13Cu25
85	-144.6617224	Pt13Cu25
86	-144.6617224	Pt13Cu25
87	-144.6617224	Pt13Cu25
88	-144.6617224	Pt13Cu25
89	-144.6617224	Pt13Cu25
90	-144.6617224	Pt13Cu25
91	-144.6617224	Pt13Cu25
92	-144.6617224	Pt13Cu25
93	-144.6617224	Pt13Cu25
94	-144.6617224	Pt13Cu25
95	-144.6617224	Pt13Cu25
96	-144.6617224	Pt13Cu25
97	-144.6617224	Pt13Cu25
98	-144.6617224	Pt13Cu25
99	-144.6617224	Pt13Cu25
100	-144.6617224	Pt13Cu25
