# Generation	Energy	Composition
1	-107.3221354	Pt18Cu5
2	-107.3562655	Pt18Cu5
3	-107.3562655	Pt18Cu5
4	-107.3562655	Pt18Cu5
5	-107.3562655	Pt18Cu5
6	-107.4435975	Pt18Cu5
7	-107.4435975	Pt18Cu5
8	-107.4435975	Pt18Cu5
9	-107.4435976	Pt18Cu5
10	-107.4435976	Pt18Cu5
11	-107.4435976	Pt18Cu5
12	-107.4435976	Pt18Cu5
13	-107.4435976	Pt18Cu5
14	-107.4435976	Pt18Cu5
15	-107.4435976	Pt18Cu5
16	-107.4435976	Pt18Cu5
17	-107.4963212	Pt18Cu5
18	-107.4963212	Pt18Cu5
19	-107.4963212	Pt18Cu5
20	-107.4963212	Pt18Cu5
21	-107.4963212	Pt18Cu5
22	-107.507797	Pt18Cu5
23	-107.507797	Pt18Cu5
24	-107.5077971	Pt18Cu5
25	-107.5077971	Pt18Cu5
26	-107.5077971	Pt18Cu5
27	-107.5077971	Pt18Cu5
28	-107.5077971	Pt18Cu5
29	-107.5077971	Pt18Cu5
30	-107.5077971	Pt18Cu5
31	-107.5077971	Pt18Cu5
32	-107.5077971	Pt18Cu5
33	-107.5077971	Pt18Cu5
34	-107.5077971	Pt18Cu5
35	-107.5077971	Pt18Cu5
36	-107.5077971	Pt18Cu5
37	-107.5077971	Pt18Cu5
38	-107.5077971	Pt18Cu5
39	-107.5077971	Pt18Cu5
40	-107.5077971	Pt18Cu5
41	-107.5077971	Pt18Cu5
42	-107.5077971	Pt18Cu5
43	-107.5135598	Pt18Cu5
44	-107.5135598	Pt18Cu5
45	-107.5135598	Pt18Cu5
46	-107.5135598	Pt18Cu5
47	-107.5135598	Pt18Cu5
48	-107.5135598	Pt18Cu5
49	-107.5135598	Pt18Cu5
50	-107.5135598	Pt18Cu5
51	-107.5135598	Pt18Cu5
52	-107.5135598	Pt18Cu5
53	-107.5135598	Pt18Cu5
54	-107.5135598	Pt18Cu5
55	-107.5135598	Pt18Cu5
56	-107.5135598	Pt18Cu5
57	-107.5135598	Pt18Cu5
58	-107.5135598	Pt18Cu5
59	-107.5135598	Pt18Cu5
60	-107.5135598	Pt18Cu5
61	-107.5135598	Pt18Cu5
62	-107.5135598	Pt18Cu5
63	-107.5135598	Pt18Cu5
64	-107.5135598	Pt18Cu5
65	-107.5135598	Pt18Cu5
66	-107.5135598	Pt18Cu5
67	-107.5135598	Pt18Cu5
68	-107.5135598	Pt18Cu5
69	-107.5135598	Pt18Cu5
70	-107.5135598	Pt18Cu5
71	-107.5135598	Pt18Cu5
72	-107.5135598	Pt18Cu5
73	-107.5135598	Pt18Cu5
74	-107.5135598	Pt18Cu5
75	-107.5135598	Pt18Cu5
76	-107.5135598	Pt18Cu5
77	-107.5135598	Pt18Cu5
78	-107.5135598	Pt18Cu5
79	-107.5135598	Pt18Cu5
80	-107.5135598	Pt18Cu5
81	-107.5135598	Pt18Cu5
82	-107.5135598	Pt18Cu5
83	-107.5135598	Pt18Cu5
84	-107.5135598	Pt18Cu5
85	-107.5135598	Pt18Cu5
86	-107.5135598	Pt18Cu5
87	-107.5135598	Pt18Cu5
88	-107.5135598	Pt18Cu5
89	-107.5135598	Pt18Cu5
90	-107.5135598	Pt18Cu5
91	-107.5135598	Pt18Cu5
92	-107.5135598	Pt18Cu5
93	-107.5135598	Pt18Cu5
94	-107.5135598	Pt18Cu5
95	-107.5135598	Pt18Cu5
96	-107.5135598	Pt18Cu5
97	-107.5135598	Pt18Cu5
98	-107.5135598	Pt18Cu5
99	-107.5135598	Pt18Cu5
100	-107.5135598	Pt18Cu5
