13
Pt0Cu13  -43.71931598
Cu	-0.347340364	-2.249541659	-1.123599553
Cu	1.58893054	0.0471602039	1.979049105
Cu	1.049798312	-0.2983681846	-2.291824296
Cu	-1.588930405	-0.04716022655	-1.979048983
Cu	-1.04979843	0.2983682027	2.291824499
Cu	-0.01413840372	-2.03599347	1.515945351
Cu	2.023073406	-1.527534652	-0.1317991409
Cu	0.347340393	2.249541774	1.123599581
Cu	2.246479562	1.121071645	-0.3742820783
Cu	-2.246479619	-1.121071646	0.3742820387
Cu	-2.023073425	1.527534709	0.1317990805
Cu	0.01413840641	2.035993326	-1.515945325
Cu	-2.596488807e-08	1.763462182e-08	1.527788163e-07
