38
Pt11Cu27  -130.5494343
Pt	2.327255322	-2.369915411	-0.07399244995
Pt	-0.3381164656	-1.86308662	0.04399604858
Pt	-2.330188674	2.372167045	0.08051719049
Pt	-1.388430141	0.2244430626	-1.28095482
Pt	0.3328105349	1.874446022	-0.03749662464
Pt	1.252549593	-0.2539561921	-1.394120109
Pt	0.2153912409	1.851047719	-2.751678019
Pt	0.4694806113	1.923770796	2.675435261
Pt	1.377921843	-0.2180721258	1.283695116
Pt	-1.262677345	0.2604338755	1.404979989
Pt	-3.008400013	-1.410168155	0.1629436943
Cu	2.060979886	-2.296279937	-2.640846023
Cu	-0.2034047496	-1.801170501	2.67434344
Cu	-1.964429435	-3.361718383	-1.172641177
Cu	0.5621349792	-3.812515491	-1.285753868
Cu	-0.5672684183	3.841328183	1.285232475
Cu	-3.878919265	0.6667377983	-1.107182204
Cu	3.740762158	-0.6860102252	-1.427343122
Cu	2.742822178	1.311224117	-2.698071222
Cu	-2.945137327	-1.404273805	-2.422108071
Cu	-1.05375796	0.2466183402	3.921810758
Cu	-2.329903273	2.233741615	-2.507628086
Cu	1.885931074	3.307911186	-1.419982177
Cu	2.922589348	1.361128774	-0.1518684864
Cu	1.425514991	-0.1945481577	3.807217117
Cu	-0.6893562106	3.806382588	-1.322467758
Cu	-2.703921752	-1.335240919	2.72969925
Cu	-1.841783786	-3.326622275	1.44685018
Cu	2.006489769	3.34240905	1.155039955
Cu	2.301838483	-2.227335512	2.503627003
Cu	3.858896894	-0.6522050843	1.095888174
Cu	-3.759067381	0.7010361711	1.452839705
Cu	-2.087962092	2.302972146	2.660092383
Cu	0.6848673923	-3.777392224	1.335487499
Cu	2.981529173	1.379525208	2.400425461
Cu	-0.4498026897	-1.871684062	-2.588143279
Cu	-1.415533567	0.1430917638	-3.805021453
Cu	1.064155298	-0.2979772437	-3.910770896
