# Generation	Energy	Composition
1	-3064.480243	Pt6Cu7
2	-3064.480243	Pt6Cu7
3	-3064.480243	Pt6Cu7
4	-3064.480243	Pt6Cu7
5	-3066.191281	Pt6Cu7
6	-3066.191281	Pt6Cu7
7	-3066.191281	Pt6Cu7
8	-3066.191281	Pt6Cu7
9	-3066.191281	Pt6Cu7
10	-3066.191281	Pt6Cu7
11	-3066.191281	Pt6Cu7
12	-3066.191281	Pt6Cu7
13	-3066.191281	Pt6Cu7
14	-3066.191281	Pt6Cu7
15	-3066.191281	Pt6Cu7
16	-3066.191281	Pt6Cu7
17	-3066.191281	Pt6Cu7
18	-3066.191281	Pt6Cu7
19	-3066.191281	Pt6Cu7
20	-3066.191281	Pt6Cu7
21	-3066.191281	Pt6Cu7
22	-3066.191281	Pt6Cu7
23	-3066.191281	Pt6Cu7
24	-3066.191281	Pt6Cu7
25	-3066.191281	Pt6Cu7
26	-3066.191281	Pt6Cu7
27	-3066.191281	Pt6Cu7
28	-3066.191281	Pt6Cu7
29	-3066.191281	Pt6Cu7
30	-3066.191281	Pt6Cu7
31	-3066.191281	Pt6Cu7
32	-3066.191281	Pt6Cu7
33	-3066.191281	Pt6Cu7
34	-3066.191281	Pt6Cu7
35	-3066.191281	Pt6Cu7
36	-3066.191281	Pt6Cu7
37	-3066.191281	Pt6Cu7
38	-3066.191281	Pt6Cu7
39	-3066.191281	Pt6Cu7
40	-3066.191281	Pt6Cu7
41	-3066.191281	Pt6Cu7
42	-3066.191281	Pt6Cu7
43	-3066.191281	Pt6Cu7
44	-3066.191281	Pt6Cu7
45	-3066.191281	Pt6Cu7
46	-3066.191281	Pt6Cu7
47	-3066.191281	Pt6Cu7
48	-3066.191281	Pt6Cu7
49	-3066.191281	Pt6Cu7
50	-3066.191281	Pt6Cu7
51	-3066.191281	Pt6Cu7
52	-3066.191281	Pt6Cu7
53	-3066.191281	Pt6Cu7
54	-3066.191281	Pt6Cu7
55	-3066.191281	Pt6Cu7
56	-3066.191281	Pt6Cu7
57	-3066.191281	Pt6Cu7
58	-3066.191281	Pt6Cu7
59	-3066.191281	Pt6Cu7
60	-3066.191281	Pt6Cu7
61	-3066.191281	Pt6Cu7
62	-3066.191281	Pt6Cu7
63	-3066.191281	Pt6Cu7
64	-3066.191281	Pt6Cu7
65	-3066.191281	Pt6Cu7
66	-3066.191281	Pt6Cu7
67	-3066.191281	Pt6Cu7
68	-3066.191281	Pt6Cu7
69	-3066.191281	Pt6Cu7
70	-3066.191281	Pt6Cu7
71	-3066.191281	Pt6Cu7
72	-3066.191281	Pt6Cu7
73	-3066.191281	Pt6Cu7
74	-3066.191281	Pt6Cu7
75	-3066.191281	Pt6Cu7
76	-3066.191281	Pt6Cu7
77	-3066.191281	Pt6Cu7
78	-3066.191281	Pt6Cu7
79	-3066.191281	Pt6Cu7
80	-3066.191281	Pt6Cu7
81	-3066.191281	Pt6Cu7
82	-3066.191281	Pt6Cu7
83	-3066.191281	Pt6Cu7
84	-3066.191281	Pt6Cu7
85	-3066.191281	Pt6Cu7
86	-3066.191281	Pt6Cu7
87	-3066.191281	Pt6Cu7
88	-3066.191281	Pt6Cu7
89	-3066.191281	Pt6Cu7
90	-3066.191281	Pt6Cu7
91	-3066.191281	Pt6Cu7
92	-3066.191281	Pt6Cu7
93	-3066.191281	Pt6Cu7
94	-3066.191281	Pt6Cu7
95	-3066.191281	Pt6Cu7
96	-3066.191281	Pt6Cu7
97	-3066.191281	Pt6Cu7
98	-3066.191281	Pt6Cu7
99	-3066.191281	Pt6Cu7
100	-3066.191281	Pt6Cu7
