13
Pt6Cu7  -44.75738552
Pt	0.6842718553	-0.8856332698	1.076732397
Pt	2.419842293	0.6136437942	-0.1869413763
Pt	-1.786826618	-0.04015507692	0.2786341683
Pt	-0.7521588853	-2.311440452	-0.5847907123
Pt	0.2737094436	-0.08817644639	-1.513015762
Pt	0.1332523199	1.730460851	0.5194594307
Cu	-1.452174527	-1.947974207	1.870724894
Cu	-0.7762035241	0.4940343605	2.577286027
Cu	1.148692417	2.261014988	-1.710765816
Cu	1.871765336	-1.907712188	-0.8764499736
Cu	-2.084246451	-0.7202665738	-2.11625705
Cu	-1.425760482	1.755700545	-1.519991411
Cu	1.780762257	1.033308451	2.276217442
