# Generation	Energy	Composition
1	-164.2620768	Pt27Cu11
2	-164.3516774	Pt27Cu11
3	-164.3516774	Pt27Cu11
4	-164.4020232	Pt27Cu11
5	-164.4020232	Pt27Cu11
6	-164.4877658	Pt27Cu11
7	-164.4877658	Pt27Cu11
8	-164.4877658	Pt27Cu11
9	-164.4877658	Pt27Cu11
10	-164.4877658	Pt27Cu11
11	-164.6703565	Pt27Cu11
12	-164.7227003	Pt27Cu11
13	-164.7227003	Pt27Cu11
14	-164.7227003	Pt27Cu11
15	-164.7227003	Pt27Cu11
16	-164.7227003	Pt27Cu11
17	-164.7227003	Pt27Cu11
18	-164.7227003	Pt27Cu11
19	-164.7227003	Pt27Cu11
20	-164.7670083	Pt27Cu11
21	-164.7670083	Pt27Cu11
22	-164.7670083	Pt27Cu11
23	-164.821701	Pt27Cu11
24	-164.8228472	Pt27Cu11
25	-164.8228472	Pt27Cu11
26	-164.8228472	Pt27Cu11
27	-164.8263399	Pt27Cu11
28	-164.8263399	Pt27Cu11
29	-164.8263399	Pt27Cu11
30	-164.8263399	Pt27Cu11
31	-164.8263399	Pt27Cu11
32	-164.8263399	Pt27Cu11
33	-164.9062619	Pt27Cu11
34	-164.9062619	Pt27Cu11
35	-164.9062619	Pt27Cu11
36	-164.9062619	Pt27Cu11
37	-164.9582691	Pt27Cu11
38	-164.9582691	Pt27Cu11
39	-164.9582691	Pt27Cu11
40	-164.9582691	Pt27Cu11
41	-164.9582691	Pt27Cu11
42	-164.9582691	Pt27Cu11
43	-164.9582691	Pt27Cu11
44	-164.9582691	Pt27Cu11
45	-164.9582691	Pt27Cu11
46	-164.9582691	Pt27Cu11
47	-164.9582691	Pt27Cu11
48	-164.9582691	Pt27Cu11
49	-164.9582691	Pt27Cu11
50	-164.9794016	Pt27Cu11
51	-164.9868692	Pt27Cu11
52	-164.9868692	Pt27Cu11
53	-164.9868692	Pt27Cu11
54	-164.9868692	Pt27Cu11
55	-164.9874151	Pt27Cu11
56	-164.9874151	Pt27Cu11
57	-164.9874151	Pt27Cu11
58	-164.9874151	Pt27Cu11
59	-164.9874151	Pt27Cu11
60	-164.9874151	Pt27Cu11
61	-164.9874151	Pt27Cu11
62	-165.0039666	Pt27Cu11
63	-165.0039666	Pt27Cu11
64	-165.0039666	Pt27Cu11
65	-165.0039666	Pt27Cu11
66	-165.0270748	Pt27Cu11
67	-165.0270748	Pt27Cu11
68	-165.0270748	Pt27Cu11
69	-165.0270748	Pt27Cu11
70	-165.0270748	Pt27Cu11
71	-165.0270748	Pt27Cu11
72	-165.0270748	Pt27Cu11
73	-165.0270748	Pt27Cu11
74	-165.2911376	Pt27Cu11
75	-165.2911376	Pt27Cu11
76	-165.2911376	Pt27Cu11
77	-165.2911376	Pt27Cu11
78	-165.2911376	Pt27Cu11
79	-165.2911376	Pt27Cu11
80	-165.2911376	Pt27Cu11
81	-165.2911376	Pt27Cu11
82	-165.2911376	Pt27Cu11
83	-165.2911376	Pt27Cu11
84	-165.3391448	Pt27Cu11
85	-165.34184	Pt27Cu11
86	-165.34184	Pt27Cu11
87	-165.34184	Pt27Cu11
88	-165.34184	Pt27Cu11
89	-165.34184	Pt27Cu11
90	-165.34184	Pt27Cu11
91	-165.34184	Pt27Cu11
92	-165.34184	Pt27Cu11
93	-165.34184	Pt27Cu11
94	-165.34184	Pt27Cu11
95	-165.34184	Pt27Cu11
96	-165.3435794	Pt27Cu11
97	-165.3435794	Pt27Cu11
98	-165.3814829	Pt27Cu11
99	-165.3814829	Pt27Cu11
100	-165.3814829	Pt27Cu11
