# Generation	Energy	Composition
1	-161.2818932	Pt25Cu13
2	-161.2818932	Pt25Cu13
3	-161.4534551	Pt25Cu13
4	-161.8678442	Pt25Cu13
5	-162.1442909	Pt25Cu13
6	-162.1442909	Pt25Cu13
7	-162.1442909	Pt25Cu13
8	-162.1442909	Pt25Cu13
9	-162.1442909	Pt25Cu13
10	-162.1442909	Pt25Cu13
11	-162.1442909	Pt25Cu13
12	-162.3786032	Pt25Cu13
13	-162.3786032	Pt25Cu13
14	-162.3786032	Pt25Cu13
15	-162.3786032	Pt25Cu13
16	-162.3786032	Pt25Cu13
17	-162.3786032	Pt25Cu13
18	-162.3786032	Pt25Cu13
19	-162.3786032	Pt25Cu13
20	-162.3786032	Pt25Cu13
21	-162.3786032	Pt25Cu13
22	-162.3786032	Pt25Cu13
23	-162.4489254	Pt25Cu13
24	-162.4489254	Pt25Cu13
25	-162.4489254	Pt25Cu13
26	-162.4489254	Pt25Cu13
27	-162.4489254	Pt25Cu13
28	-162.4489254	Pt25Cu13
29	-162.57091	Pt25Cu13
30	-162.57091	Pt25Cu13
31	-162.57091	Pt25Cu13
32	-162.57091	Pt25Cu13
33	-162.57091	Pt25Cu13
34	-162.57091	Pt25Cu13
35	-162.6069501	Pt25Cu13
36	-162.6338757	Pt25Cu13
37	-162.6338757	Pt25Cu13
38	-162.6338757	Pt25Cu13
39	-162.8024972	Pt25Cu13
40	-162.8024972	Pt25Cu13
41	-162.8024972	Pt25Cu13
42	-162.8024972	Pt25Cu13
43	-162.8024972	Pt25Cu13
44	-162.8024972	Pt25Cu13
45	-162.8024972	Pt25Cu13
46	-162.8024972	Pt25Cu13
47	-162.8024972	Pt25Cu13
48	-162.8024972	Pt25Cu13
49	-162.8024972	Pt25Cu13
50	-162.8024972	Pt25Cu13
51	-162.8024972	Pt25Cu13
52	-162.8024972	Pt25Cu13
53	-162.8024972	Pt25Cu13
54	-162.8024972	Pt25Cu13
55	-162.8024972	Pt25Cu13
56	-162.8024972	Pt25Cu13
57	-162.8024972	Pt25Cu13
58	-162.8024972	Pt25Cu13
59	-162.8024972	Pt25Cu13
60	-162.8024972	Pt25Cu13
61	-162.8024972	Pt25Cu13
62	-162.8024972	Pt25Cu13
63	-162.8024972	Pt25Cu13
64	-162.8024972	Pt25Cu13
65	-162.8024972	Pt25Cu13
66	-162.8024972	Pt25Cu13
67	-162.8024972	Pt25Cu13
68	-162.8024972	Pt25Cu13
69	-162.8024972	Pt25Cu13
70	-162.8024972	Pt25Cu13
71	-162.8024972	Pt25Cu13
72	-162.8024972	Pt25Cu13
73	-162.8024972	Pt25Cu13
74	-162.8024972	Pt25Cu13
75	-162.8024972	Pt25Cu13
76	-162.8024972	Pt25Cu13
77	-162.8024972	Pt25Cu13
78	-162.8024972	Pt25Cu13
79	-162.8024972	Pt25Cu13
80	-162.8024972	Pt25Cu13
81	-162.8024972	Pt25Cu13
82	-162.8024972	Pt25Cu13
83	-162.8024972	Pt25Cu13
84	-162.8024972	Pt25Cu13
85	-162.8024972	Pt25Cu13
86	-162.8024972	Pt25Cu13
87	-162.8024972	Pt25Cu13
88	-162.8024972	Pt25Cu13
89	-162.8024972	Pt25Cu13
90	-162.8024972	Pt25Cu13
91	-162.8024972	Pt25Cu13
92	-162.8024972	Pt25Cu13
93	-162.8024972	Pt25Cu13
94	-162.8024972	Pt25Cu13
95	-162.8024972	Pt25Cu13
96	-162.8024972	Pt25Cu13
97	-162.8024972	Pt25Cu13
98	-162.8024972	Pt25Cu13
99	-162.8024972	Pt25Cu13
100	-162.8024972	Pt25Cu13
