38
Pt0Ni38  -4217.52134
Ni	-3.688024447	0.32845903	2.089571466
Ni	-1.238247358	0.7387159621	1.365683246
Ni	-0.9870687305	2.572286353	3.173627461
Ni	3.162916042	0.994785296	2.362228066
Ni	2.67863593	-2.695034667	-1.286009633
Ni	-0.956106815	-0.5870926639	-3.077563549
Ni	0.2264523637	-3.22246751	-0.5691277393
Ni	-2.082542607	-1.727686831	2.0898328
Ni	0.09795045955	3.670944877	-1.803783704
Ni	-0.3248415299	-3.649846171	1.944581098
Ni	-2.603003355	1.427118473	-2.887839484
Ni	-1.712825501	-2.957384637	-2.293726518
Ni	-1.769567975	0.1846124668	3.83639172
Ni	1.855652482	1.748785427	-1.949034882
Ni	-3.930828266	-1.521509945	0.2604502738
Ni	3.461134668	-0.30736046	-1.948773465
Ni	-3.389805668	-0.9736862965	-2.221430445
Ni	2.134637602	-3.245870586	1.209520283
Ni	3.703938174	1.542608864	-0.1196525457
Ni	2.376113742	-1.406019677	3.028636993
Ni	-2.253848245	-3.505208142	0.1881540768
Ni	0.7292174996	0.6081913804	3.218361569
Ni	-0.08336534444	-1.809995016	3.763697911
Ni	1.011357447	-0.7176173061	-1.224885497
Ni	-2.361528261	3.266969056	-1.06872219
Ni	-0.689516295	1.294344329	-1.151558956
Ni	-0.4533425167	3.243566395	0.7099254526
Ni	3.038211716	-0.8865894779	0.559400773
Ni	1.256273691	1.148447509	0.6201497591
Ni	-2.905525809	2.716133162	1.426807802
Ni	1.542678607	-0.1635137839	-3.695593891
Ni	-0.1435242345	1.831093667	-3.622900289
Ni	0.462626225	-1.273245576	1.292356985
Ni	-3.265102023	0.9076882323	-0.4186030669
Ni	-1.483163794	-1.127348722	-0.4793517215
Ni	2.026957497	3.526306796	-0.04735681044
Ni	1.485936106	2.978483727	2.434524251
Ni	0.760179625	-2.55118765	-3.032829737
