# Generation	Energy	Composition
1	-31.88842789	Pt0Cu13
2	-31.88842789	Pt0Cu13
3	-31.88842789	Pt0Cu13
4	-31.88842789	Pt0Cu13
5	-31.88842789	Pt0Cu13
6	-31.88842789	Pt0Cu13
7	-31.88842789	Pt0Cu13
8	-31.88842789	Pt0Cu13
9	-31.88842789	Pt0Cu13
10	-31.88842789	Pt0Cu13
11	-31.88842789	Pt0Cu13
12	-31.88842789	Pt0Cu13
13	-31.88842789	Pt0Cu13
14	-31.88842789	Pt0Cu13
15	-31.88842789	Pt0Cu13
16	-31.88842789	Pt0Cu13
17	-31.88842789	Pt0Cu13
18	-31.88842789	Pt0Cu13
19	-31.88842789	Pt0Cu13
20	-31.88842789	Pt0Cu13
21	-31.88842789	Pt0Cu13
22	-31.88842789	Pt0Cu13
23	-31.88842789	Pt0Cu13
24	-31.88842789	Pt0Cu13
25	-31.88842789	Pt0Cu13
26	-31.88842789	Pt0Cu13
27	-31.88842789	Pt0Cu13
28	-31.88842789	Pt0Cu13
29	-31.88842789	Pt0Cu13
30	-31.88842789	Pt0Cu13
31	-31.88842789	Pt0Cu13
32	-31.88842789	Pt0Cu13
33	-31.88842789	Pt0Cu13
34	-31.88842789	Pt0Cu13
35	-31.88842789	Pt0Cu13
36	-31.88842789	Pt0Cu13
37	-31.88842789	Pt0Cu13
38	-31.88842789	Pt0Cu13
39	-31.88842789	Pt0Cu13
40	-31.88842789	Pt0Cu13
41	-31.88842789	Pt0Cu13
42	-31.88842789	Pt0Cu13
43	-31.88842789	Pt0Cu13
44	-31.88842789	Pt0Cu13
45	-31.88842789	Pt0Cu13
46	-31.88842789	Pt0Cu13
47	-31.88842789	Pt0Cu13
48	-31.88842789	Pt0Cu13
49	-31.88842789	Pt0Cu13
50	-31.88842789	Pt0Cu13
51	-31.88842789	Pt0Cu13
52	-31.88842789	Pt0Cu13
53	-31.88842789	Pt0Cu13
54	-31.88842789	Pt0Cu13
55	-31.88842789	Pt0Cu13
56	-31.88842789	Pt0Cu13
57	-31.88842789	Pt0Cu13
58	-31.88842789	Pt0Cu13
59	-31.88842789	Pt0Cu13
60	-31.88842789	Pt0Cu13
61	-31.88842789	Pt0Cu13
62	-31.88842789	Pt0Cu13
63	-31.88842789	Pt0Cu13
64	-31.88842789	Pt0Cu13
65	-31.88842789	Pt0Cu13
66	-31.88842789	Pt0Cu13
67	-31.88842789	Pt0Cu13
68	-31.88842789	Pt0Cu13
69	-31.88842789	Pt0Cu13
70	-31.88842789	Pt0Cu13
71	-31.88842789	Pt0Cu13
72	-31.88842789	Pt0Cu13
73	-31.88842789	Pt0Cu13
74	-31.88842789	Pt0Cu13
75	-31.88842789	Pt0Cu13
76	-31.88842789	Pt0Cu13
77	-31.88842789	Pt0Cu13
78	-31.88842789	Pt0Cu13
79	-31.88842789	Pt0Cu13
80	-31.88842789	Pt0Cu13
81	-31.88842789	Pt0Cu13
82	-31.88842789	Pt0Cu13
83	-31.88842789	Pt0Cu13
84	-31.88842789	Pt0Cu13
85	-31.88842789	Pt0Cu13
86	-31.88842789	Pt0Cu13
87	-31.88842789	Pt0Cu13
88	-31.88842789	Pt0Cu13
89	-31.88842789	Pt0Cu13
90	-31.88842789	Pt0Cu13
91	-31.88842789	Pt0Cu13
92	-31.88842789	Pt0Cu13
93	-31.88842789	Pt0Cu13
94	-31.88842789	Pt0Cu13
95	-31.88842789	Pt0Cu13
96	-31.88842789	Pt0Cu13
97	-31.88842789	Pt0Cu13
98	-31.88842789	Pt0Cu13
99	-31.88842789	Pt0Cu13
100	-31.88842789	Pt0Cu13
