# Generation	Energy	Composition
1	-77.92718637	Pt8Cu15
2	-77.92718637	Pt8Cu15
3	-78.04480015	Pt8Cu15
4	-78.04480015	Pt8Cu15
5	-78.04568021	Pt8Cu15
6	-78.24364692	Pt8Cu15
7	-78.24364693	Pt8Cu15
8	-78.24364693	Pt8Cu15
9	-78.24364693	Pt8Cu15
10	-78.24364693	Pt8Cu15
11	-78.24364693	Pt8Cu15
12	-78.24364693	Pt8Cu15
13	-78.24364693	Pt8Cu15
14	-78.24364693	Pt8Cu15
15	-78.29175638	Pt8Cu15
16	-78.29175638	Pt8Cu15
17	-78.29175638	Pt8Cu15
18	-78.29175638	Pt8Cu15
19	-78.29175638	Pt8Cu15
20	-78.29175638	Pt8Cu15
21	-78.29175639	Pt8Cu15
22	-78.29175639	Pt8Cu15
23	-78.29175639	Pt8Cu15
24	-78.29175639	Pt8Cu15
25	-78.29175639	Pt8Cu15
26	-78.29175639	Pt8Cu15
27	-78.29175639	Pt8Cu15
28	-78.29175639	Pt8Cu15
29	-78.29175639	Pt8Cu15
30	-78.29175639	Pt8Cu15
31	-78.29175639	Pt8Cu15
32	-78.29175639	Pt8Cu15
33	-78.29175639	Pt8Cu15
34	-78.29175639	Pt8Cu15
35	-78.29175639	Pt8Cu15
36	-78.29175639	Pt8Cu15
37	-78.29175639	Pt8Cu15
38	-78.29175639	Pt8Cu15
39	-78.29175639	Pt8Cu15
40	-78.29175639	Pt8Cu15
41	-78.29175639	Pt8Cu15
42	-78.29175639	Pt8Cu15
43	-78.29175639	Pt8Cu15
44	-78.29175639	Pt8Cu15
45	-78.29175639	Pt8Cu15
46	-78.29175639	Pt8Cu15
47	-78.29175639	Pt8Cu15
48	-78.29175639	Pt8Cu15
49	-78.29175639	Pt8Cu15
50	-78.29175639	Pt8Cu15
51	-78.29175639	Pt8Cu15
52	-78.29175639	Pt8Cu15
53	-78.29175639	Pt8Cu15
54	-78.29175639	Pt8Cu15
55	-78.29175639	Pt8Cu15
56	-78.29175639	Pt8Cu15
57	-78.29175639	Pt8Cu15
58	-78.29175639	Pt8Cu15
59	-78.29175639	Pt8Cu15
60	-78.29175639	Pt8Cu15
61	-78.29175639	Pt8Cu15
62	-78.29175639	Pt8Cu15
63	-78.29175639	Pt8Cu15
64	-78.29175639	Pt8Cu15
65	-78.29175639	Pt8Cu15
66	-78.29175639	Pt8Cu15
67	-78.29175639	Pt8Cu15
68	-78.29175639	Pt8Cu15
69	-78.29175639	Pt8Cu15
70	-78.29175639	Pt8Cu15
71	-78.29175639	Pt8Cu15
72	-78.29175639	Pt8Cu15
73	-78.29175639	Pt8Cu15
74	-78.29175639	Pt8Cu15
75	-78.29175639	Pt8Cu15
76	-78.29175639	Pt8Cu15
77	-78.29175639	Pt8Cu15
78	-78.29175639	Pt8Cu15
79	-78.29175639	Pt8Cu15
80	-78.29175639	Pt8Cu15
81	-78.29175639	Pt8Cu15
82	-78.29175639	Pt8Cu15
83	-78.29175639	Pt8Cu15
84	-78.29175639	Pt8Cu15
85	-78.29175639	Pt8Cu15
86	-78.29175639	Pt8Cu15
87	-78.29175639	Pt8Cu15
88	-78.29175639	Pt8Cu15
89	-78.29175639	Pt8Cu15
90	-78.29175639	Pt8Cu15
91	-78.29175639	Pt8Cu15
92	-78.29175639	Pt8Cu15
93	-78.29175639	Pt8Cu15
94	-78.29175639	Pt8Cu15
95	-78.29175639	Pt8Cu15
96	-78.29175639	Pt8Cu15
97	-78.29175639	Pt8Cu15
98	-78.29175639	Pt8Cu15
99	-78.29175639	Pt8Cu15
100	-78.29175639	Pt8Cu15
