# Generation	Energy	Composition
1	-49.43602285	Pt9Cu4
2	-49.43602285	Pt9Cu4
3	-49.43602285	Pt9Cu4
4	-49.43602285	Pt9Cu4
5	-49.43602285	Pt9Cu4
6	-49.43602285	Pt9Cu4
7	-49.43602285	Pt9Cu4
8	-49.43602285	Pt9Cu4
9	-49.43602285	Pt9Cu4
10	-49.43602285	Pt9Cu4
11	-49.43602285	Pt9Cu4
12	-49.43602285	Pt9Cu4
13	-49.43602285	Pt9Cu4
14	-49.43602285	Pt9Cu4
15	-49.43602285	Pt9Cu4
16	-49.43602285	Pt9Cu4
17	-49.43602285	Pt9Cu4
18	-49.43602285	Pt9Cu4
19	-49.43602285	Pt9Cu4
20	-49.43602285	Pt9Cu4
21	-49.43602285	Pt9Cu4
22	-49.43602285	Pt9Cu4
23	-49.43602285	Pt9Cu4
24	-49.43602285	Pt9Cu4
25	-49.43602285	Pt9Cu4
26	-49.43602285	Pt9Cu4
27	-49.43602285	Pt9Cu4
28	-49.43602285	Pt9Cu4
29	-49.43602285	Pt9Cu4
30	-49.43602285	Pt9Cu4
31	-49.43602285	Pt9Cu4
32	-49.43602285	Pt9Cu4
33	-49.43602285	Pt9Cu4
34	-49.43602285	Pt9Cu4
35	-49.43602285	Pt9Cu4
36	-49.43602285	Pt9Cu4
37	-49.43602285	Pt9Cu4
38	-49.43602285	Pt9Cu4
39	-49.43602285	Pt9Cu4
40	-49.43602285	Pt9Cu4
41	-49.43602285	Pt9Cu4
42	-49.43602285	Pt9Cu4
43	-49.43602285	Pt9Cu4
44	-49.43602285	Pt9Cu4
45	-49.43602285	Pt9Cu4
46	-49.43602285	Pt9Cu4
47	-49.43602285	Pt9Cu4
48	-49.43602285	Pt9Cu4
49	-49.43602285	Pt9Cu4
50	-49.43602285	Pt9Cu4
51	-49.43602285	Pt9Cu4
52	-49.43602285	Pt9Cu4
53	-49.43602285	Pt9Cu4
54	-49.43602285	Pt9Cu4
55	-49.43602285	Pt9Cu4
56	-49.43602285	Pt9Cu4
57	-49.43602285	Pt9Cu4
58	-49.43602285	Pt9Cu4
59	-49.43602285	Pt9Cu4
60	-49.43602285	Pt9Cu4
61	-49.43602285	Pt9Cu4
62	-49.43602285	Pt9Cu4
63	-49.43602285	Pt9Cu4
64	-49.43602285	Pt9Cu4
65	-49.43602285	Pt9Cu4
66	-49.43602285	Pt9Cu4
67	-49.43602285	Pt9Cu4
68	-49.43602285	Pt9Cu4
69	-49.43602285	Pt9Cu4
70	-49.43602285	Pt9Cu4
71	-49.43602285	Pt9Cu4
72	-49.43602285	Pt9Cu4
73	-49.43602285	Pt9Cu4
74	-49.43602285	Pt9Cu4
75	-49.43602285	Pt9Cu4
76	-49.43602285	Pt9Cu4
77	-49.43602285	Pt9Cu4
78	-49.43602285	Pt9Cu4
79	-49.43602285	Pt9Cu4
80	-49.43602285	Pt9Cu4
81	-49.43602285	Pt9Cu4
82	-49.43602285	Pt9Cu4
83	-49.43602285	Pt9Cu4
84	-49.43602285	Pt9Cu4
85	-49.43602285	Pt9Cu4
86	-49.43602285	Pt9Cu4
87	-49.43602285	Pt9Cu4
88	-49.43602285	Pt9Cu4
89	-49.43602285	Pt9Cu4
90	-49.43602285	Pt9Cu4
91	-49.43602285	Pt9Cu4
92	-49.43602285	Pt9Cu4
93	-49.43602285	Pt9Cu4
94	-49.43602285	Pt9Cu4
95	-49.43602285	Pt9Cu4
96	-49.43602285	Pt9Cu4
97	-49.43602285	Pt9Cu4
98	-49.43602285	Pt9Cu4
99	-49.43602285	Pt9Cu4
100	-49.43602285	Pt9Cu4
