23
Pt22Cu1  -98.56252357
Pt	-1.301982728	-0.6646568294	-0.2890064411
Pt	-2.993765246	-1.491046172	-2.135779109
Pt	-0.9457268642	-2.093960456	2.036535543
Pt	-3.492399282	-1.748510806	0.7024334765
Pt	1.852876518	-1.645592909	2.681710277
Pt	-1.082497528	2.125547069	0.002662123061
Pt	-0.1366598782	-1.676208419	-2.568645389
Pt	-0.2247958025	2.464845899	2.686641758
Pt	-1.454915943	-3.306520638	-0.5555266035
Pt	1.717708951	2.486200828	0.5273375228
Pt	2.290137424	1.155190833	3.033187474
Pt	0.4300948906	0.2159680248	1.415283341
Pt	-1.436151454	0.8978814503	-2.557003204
Pt	3.020607879	-0.08814031113	0.5227119104
Pt	-0.1650253425	-0.08605711157	3.968355672
Pt	3.144319157	1.596237029	-1.828778692
Pt	1.074565751	-2.131659056	-0.004555031501
Pt	2.700095154	-1.208142638	-2.140632195
Pt	1.189321163	0.6132403976	-3.740523165
Pt	0.8764916224	0.4464585622	-1.125588447
Pt	0.6214342252	2.901785911	-2.130079288
Pt	-2.243039328	0.4812542701	2.035779866
Cu	-3.440980796	0.7559301417	-0.5359306033
