38
Pt14Cu24  -147.1540401
Pt	-0.6385070667	-1.166364695	1.364914409
Pt	2.716797394	-0.4868133457	-1.744909032
Pt	0.6544266539	1.142422849	-1.41422176
Pt	2.017852651	2.497026792	0.4087649033
Pt	1.454782425	-2.740401066	0.9677879067
Pt	1.778656641	-0.1243765295	0.7057363029
Pt	-2.001945371	-2.520956163	-0.4580665474
Pt	-2.70087957	0.4628702467	1.695605063
Pt	0.3659834596	-1.540424151	-1.127862132
Pt	-0.7399170852	-0.267364659	-3.17076329
Pt	-1.762731736	0.1004405881	-0.7550444643
Pt	-1.438856968	2.716468869	-1.017091211
Pt	-0.3500724031	1.516483661	1.078556869
Pt	0.7558336469	0.2434358915	3.121455131
Cu	-0.8865525081	-3.712274448	1.574433477
Cu	-2.951631155	-2.12046549	1.936110699
Cu	3.756721176	-1.710659945	0.3081761246
Cu	0.4838786256	-2.338564426	3.353208604
Cu	-1.306944849	1.804263407	3.442599101
Cu	0.9024721347	3.688347366	-1.623723408
Cu	-2.397550672	3.033190027	1.386023617
Cu	1.037934699	2.815105463	2.803126517
Cu	-2.766327897	1.323853899	-2.775726507
Cu	1.597123994	0.7228056872	-3.76419617
Cu	-3.046141166	-1.278794039	-2.497936353
Cu	-4.020610485	-0.9159102445	-0.07968926441
Cu	4.036525829	0.8919941848	0.03035842955
Cu	2.78225014	-1.347766632	2.726429829
Cu	1.322852049	-1.828199731	-3.491902552
Cu	2.96753466	2.096536871	-1.985421055
Cu	0.06858062969	-4.067953874	-0.7958619388
Cu	-0.4679408933	2.314632355	-3.402507716
Cu	-1.022031107	-2.839027415	-2.852429793
Cu	2.413473898	-3.057128239	-1.435327308
Cu	-3.740794295	1.686731588	-0.357464089
Cu	3.062057569	1.254875676	2.44862491
Cu	-0.05268230949	4.044017904	0.7465640483
Cu	-1.581199129	-0.7467541477	3.714883694
