# Generation	Energy	Composition
1	-145.3964161	Pt14Cu24
2	-145.3964161	Pt14Cu24
3	-145.4085139	Pt14Cu24
4	-145.4290028	Pt14Cu24
5	-145.6996688	Pt14Cu24
6	-145.6996688	Pt14Cu24
7	-145.6996688	Pt14Cu24
8	-145.6996688	Pt14Cu24
9	-145.7675443	Pt14Cu24
10	-145.7675443	Pt14Cu24
11	-145.7675444	Pt14Cu24
12	-145.7675444	Pt14Cu24
13	-145.7675444	Pt14Cu24
14	-145.8504103	Pt14Cu24
15	-146.0153625	Pt14Cu24
16	-146.0153625	Pt14Cu24
17	-146.0153625	Pt14Cu24
18	-146.0153625	Pt14Cu24
19	-146.0193527	Pt14Cu24
20	-146.0193527	Pt14Cu24
21	-146.0343969	Pt14Cu24
22	-146.0343969	Pt14Cu24
23	-146.0343969	Pt14Cu24
24	-146.0343969	Pt14Cu24
25	-146.0792414	Pt14Cu24
26	-146.0792414	Pt14Cu24
27	-146.0792414	Pt14Cu24
28	-146.0792414	Pt14Cu24
29	-146.0792414	Pt14Cu24
30	-146.0792414	Pt14Cu24
31	-146.0792414	Pt14Cu24
32	-146.0792414	Pt14Cu24
33	-146.0997297	Pt14Cu24
34	-146.0997297	Pt14Cu24
35	-146.0997297	Pt14Cu24
36	-146.0997297	Pt14Cu24
37	-146.0997297	Pt14Cu24
38	-146.0997297	Pt14Cu24
39	-146.0997297	Pt14Cu24
40	-146.0997297	Pt14Cu24
41	-146.0997297	Pt14Cu24
42	-146.0997297	Pt14Cu24
43	-146.0997297	Pt14Cu24
44	-146.0997297	Pt14Cu24
45	-146.0997298	Pt14Cu24
46	-146.0997298	Pt14Cu24
47	-146.0997298	Pt14Cu24
48	-146.0997298	Pt14Cu24
49	-146.0997298	Pt14Cu24
50	-146.0997298	Pt14Cu24
51	-146.0997298	Pt14Cu24
52	-146.0997298	Pt14Cu24
53	-146.0997298	Pt14Cu24
54	-146.0997298	Pt14Cu24
55	-146.0997298	Pt14Cu24
56	-146.1867656	Pt14Cu24
57	-146.1867656	Pt14Cu24
58	-146.1867657	Pt14Cu24
59	-146.1867657	Pt14Cu24
60	-146.1867657	Pt14Cu24
61	-146.1867657	Pt14Cu24
62	-146.1867657	Pt14Cu24
63	-146.1867657	Pt14Cu24
64	-146.1867657	Pt14Cu24
65	-146.1867657	Pt14Cu24
66	-146.1867657	Pt14Cu24
67	-146.1867657	Pt14Cu24
68	-146.3243161	Pt14Cu24
69	-146.3243161	Pt14Cu24
70	-146.3243162	Pt14Cu24
71	-146.3243162	Pt14Cu24
72	-146.3243162	Pt14Cu24
73	-146.3243162	Pt14Cu24
74	-146.3243162	Pt14Cu24
75	-146.3243162	Pt14Cu24
76	-146.3243162	Pt14Cu24
77	-146.3243162	Pt14Cu24
78	-146.3243162	Pt14Cu24
79	-146.3243162	Pt14Cu24
80	-146.3243162	Pt14Cu24
81	-146.3243162	Pt14Cu24
82	-146.3243162	Pt14Cu24
83	-146.3243162	Pt14Cu24
84	-146.3243162	Pt14Cu24
85	-146.3243162	Pt14Cu24
86	-146.3243162	Pt14Cu24
87	-146.3243162	Pt14Cu24
88	-146.3243162	Pt14Cu24
89	-146.3243162	Pt14Cu24
90	-146.3243162	Pt14Cu24
91	-146.3243162	Pt14Cu24
92	-146.3243162	Pt14Cu24
93	-146.3243162	Pt14Cu24
94	-146.3243162	Pt14Cu24
95	-146.3243162	Pt14Cu24
96	-146.3243162	Pt14Cu24
97	-146.3243162	Pt14Cu24
98	-146.3243162	Pt14Cu24
99	-146.3243162	Pt14Cu24
100	-146.3243162	Pt14Cu24
