# Generation	Energy	Composition
1	-145.9050711	Pt7Cu31
2	-145.9058159	Pt7Cu31
3	-146.4109903	Pt7Cu31
4	-146.6397104	Pt7Cu31
5	-146.8593916	Pt7Cu31
6	-146.8593916	Pt7Cu31
7	-146.8593916	Pt7Cu31
8	-147.1656989	Pt7Cu31
9	-147.1656989	Pt7Cu31
10	-147.7689076	Pt7Cu31
11	-147.8723888	Pt7Cu31
12	-147.8723888	Pt7Cu31
13	-147.8723888	Pt7Cu31
14	-147.8723888	Pt7Cu31
15	-147.8723888	Pt7Cu31
16	-147.883668	Pt7Cu31
17	-147.883668	Pt7Cu31
18	-147.883668	Pt7Cu31
19	-147.883668	Pt7Cu31
20	-147.883668	Pt7Cu31
21	-147.9374192	Pt7Cu31
22	-147.9851755	Pt7Cu31
23	-148.3779977	Pt7Cu31
24	-148.3779977	Pt7Cu31
25	-148.4108161	Pt7Cu31
26	-148.4108161	Pt7Cu31
27	-148.5263328	Pt7Cu31
28	-148.5263328	Pt7Cu31
29	-148.5263328	Pt7Cu31
30	-148.5263328	Pt7Cu31
31	-148.5263328	Pt7Cu31
32	-148.5263328	Pt7Cu31
33	-148.5263328	Pt7Cu31
34	-148.6206619	Pt7Cu31
35	-148.6206619	Pt7Cu31
36	-148.6206619	Pt7Cu31
37	-148.6206619	Pt7Cu31
38	-148.6206619	Pt7Cu31
39	-148.6206619	Pt7Cu31
40	-148.6206619	Pt7Cu31
41	-148.6206619	Pt7Cu31
42	-148.6776344	Pt7Cu31
43	-148.6827035	Pt7Cu31
44	-148.6827035	Pt7Cu31
45	-148.6827035	Pt7Cu31
46	-148.6827035	Pt7Cu31
47	-148.6827035	Pt7Cu31
48	-148.6827035	Pt7Cu31
49	-148.6827035	Pt7Cu31
50	-148.6827035	Pt7Cu31
51	-148.6827035	Pt7Cu31
52	-148.6827035	Pt7Cu31
53	-148.6827035	Pt7Cu31
54	-148.6827035	Pt7Cu31
55	-148.6827035	Pt7Cu31
56	-148.7224243	Pt7Cu31
57	-148.7224243	Pt7Cu31
58	-148.7224243	Pt7Cu31
59	-148.7224243	Pt7Cu31
60	-148.7224243	Pt7Cu31
61	-148.7224243	Pt7Cu31
62	-148.7224243	Pt7Cu31
63	-148.7224243	Pt7Cu31
64	-148.7453482	Pt7Cu31
65	-148.7453482	Pt7Cu31
66	-148.7453482	Pt7Cu31
67	-148.7515941	Pt7Cu31
68	-148.7515941	Pt7Cu31
69	-148.7515941	Pt7Cu31
70	-148.7515941	Pt7Cu31
71	-148.7515941	Pt7Cu31
72	-148.7515941	Pt7Cu31
73	-148.7515941	Pt7Cu31
74	-148.7515941	Pt7Cu31
75	-148.7515941	Pt7Cu31
76	-148.7515941	Pt7Cu31
77	-148.7515941	Pt7Cu31
78	-148.7515941	Pt7Cu31
79	-148.7515941	Pt7Cu31
80	-148.7515941	Pt7Cu31
81	-148.7515941	Pt7Cu31
82	-148.7515941	Pt7Cu31
83	-148.7515941	Pt7Cu31
84	-148.7515941	Pt7Cu31
85	-148.7515941	Pt7Cu31
86	-148.7515941	Pt7Cu31
87	-148.7515941	Pt7Cu31
88	-148.7515941	Pt7Cu31
89	-148.7515941	Pt7Cu31
90	-148.7515941	Pt7Cu31
91	-148.7515941	Pt7Cu31
92	-148.7515941	Pt7Cu31
93	-148.7515941	Pt7Cu31
94	-148.7515941	Pt7Cu31
95	-148.7515941	Pt7Cu31
96	-148.7515941	Pt7Cu31
97	-148.7515941	Pt7Cu31
98	-148.7515941	Pt7Cu31
99	-148.7515941	Pt7Cu31
100	-148.7515941	Pt7Cu31
