# Generation	Energy	Composition
1	-146.4001204	Pt7Cu31
2	-146.8995853	Pt7Cu31
3	-146.8995853	Pt7Cu31
4	-147.0347029	Pt7Cu31
5	-147.0347029	Pt7Cu31
6	-147.7209697	Pt7Cu31
7	-147.7209697	Pt7Cu31
8	-147.8740724	Pt7Cu31
9	-147.8740724	Pt7Cu31
10	-147.8740724	Pt7Cu31
11	-147.8740724	Pt7Cu31
12	-147.8740724	Pt7Cu31
13	-147.8740724	Pt7Cu31
14	-147.8740724	Pt7Cu31
15	-147.8740724	Pt7Cu31
16	-147.8740724	Pt7Cu31
17	-147.8740724	Pt7Cu31
18	-147.8740724	Pt7Cu31
19	-147.8740724	Pt7Cu31
20	-147.8993367	Pt7Cu31
21	-147.923997	Pt7Cu31
22	-147.9581132	Pt7Cu31
23	-148.3742955	Pt7Cu31
24	-148.3742955	Pt7Cu31
25	-148.3742955	Pt7Cu31
26	-148.3742955	Pt7Cu31
27	-148.3742955	Pt7Cu31
28	-148.3742955	Pt7Cu31
29	-148.3742955	Pt7Cu31
30	-148.3742955	Pt7Cu31
31	-148.3742955	Pt7Cu31
32	-148.3742955	Pt7Cu31
33	-148.3742955	Pt7Cu31
34	-148.3742955	Pt7Cu31
35	-148.3742955	Pt7Cu31
36	-148.3742955	Pt7Cu31
37	-148.3742955	Pt7Cu31
38	-148.3742955	Pt7Cu31
39	-148.4783675	Pt7Cu31
40	-148.4783675	Pt7Cu31
41	-148.4783675	Pt7Cu31
42	-148.4783675	Pt7Cu31
43	-148.4783675	Pt7Cu31
44	-148.507986	Pt7Cu31
45	-148.507986	Pt7Cu31
46	-148.507986	Pt7Cu31
47	-148.507986	Pt7Cu31
48	-148.507986	Pt7Cu31
49	-148.5167061	Pt7Cu31
50	-148.5167061	Pt7Cu31
51	-148.5167061	Pt7Cu31
52	-148.5167061	Pt7Cu31
53	-148.5167061	Pt7Cu31
54	-148.5167061	Pt7Cu31
55	-148.5167061	Pt7Cu31
56	-148.5167061	Pt7Cu31
57	-148.5167061	Pt7Cu31
58	-148.5167061	Pt7Cu31
59	-148.5167061	Pt7Cu31
60	-148.5167061	Pt7Cu31
61	-148.5167061	Pt7Cu31
62	-148.5167061	Pt7Cu31
63	-148.5167061	Pt7Cu31
64	-148.5167061	Pt7Cu31
65	-148.5167061	Pt7Cu31
66	-148.5167061	Pt7Cu31
67	-148.5178662	Pt7Cu31
68	-148.5178662	Pt7Cu31
69	-148.5178662	Pt7Cu31
70	-148.5178662	Pt7Cu31
71	-148.5178662	Pt7Cu31
72	-148.5178662	Pt7Cu31
73	-148.5178662	Pt7Cu31
74	-148.5178662	Pt7Cu31
75	-148.5178662	Pt7Cu31
76	-148.5178662	Pt7Cu31
77	-148.5178662	Pt7Cu31
78	-148.5178662	Pt7Cu31
79	-148.5178662	Pt7Cu31
80	-148.5178662	Pt7Cu31
81	-148.5178662	Pt7Cu31
82	-148.5178662	Pt7Cu31
83	-148.6885865	Pt7Cu31
84	-148.6885865	Pt7Cu31
85	-148.6885865	Pt7Cu31
86	-148.6885865	Pt7Cu31
87	-148.6885865	Pt7Cu31
88	-148.6885865	Pt7Cu31
89	-148.6885865	Pt7Cu31
90	-148.6885865	Pt7Cu31
91	-148.6999803	Pt7Cu31
92	-148.6999803	Pt7Cu31
93	-148.7810091	Pt7Cu31
94	-148.7810091	Pt7Cu31
95	-148.7810091	Pt7Cu31
96	-148.7810091	Pt7Cu31
97	-148.7810091	Pt7Cu31
98	-148.7810091	Pt7Cu31
99	-148.7810091	Pt7Cu31
100	-148.8812459	Pt7Cu31
