# Generation	Energy	Composition
1	-131.4614164	Pt12Cu26
2	-131.8031036	Pt12Cu26
3	-131.8031036	Pt12Cu26
4	-131.8031036	Pt12Cu26
5	-131.8031036	Pt12Cu26
6	-131.8031036	Pt12Cu26
7	-131.8031036	Pt12Cu26
8	-131.8442206	Pt12Cu26
9	-131.8442206	Pt12Cu26
10	-131.8776647	Pt12Cu26
11	-131.8776647	Pt12Cu26
12	-131.8776647	Pt12Cu26
13	-131.8776647	Pt12Cu26
14	-131.8776647	Pt12Cu26
15	-131.8776647	Pt12Cu26
16	-131.8776647	Pt12Cu26
17	-131.9235886	Pt12Cu26
18	-131.9235886	Pt12Cu26
19	-131.9235886	Pt12Cu26
20	-132.0245981	Pt12Cu26
21	-132.3262488	Pt12Cu26
22	-132.3262488	Pt12Cu26
23	-132.3262488	Pt12Cu26
24	-132.3262488	Pt12Cu26
25	-132.3262488	Pt12Cu26
26	-132.3884477	Pt12Cu26
27	-132.3884477	Pt12Cu26
28	-132.4332911	Pt12Cu26
29	-132.4332911	Pt12Cu26
30	-132.4332911	Pt12Cu26
31	-132.6272884	Pt12Cu26
32	-132.6272884	Pt12Cu26
33	-132.6272884	Pt12Cu26
34	-132.6272884	Pt12Cu26
35	-132.6272884	Pt12Cu26
36	-132.6272884	Pt12Cu26
37	-132.6272884	Pt12Cu26
38	-132.6272884	Pt12Cu26
39	-132.6272884	Pt12Cu26
40	-132.631372	Pt12Cu26
41	-132.631372	Pt12Cu26
42	-132.631372	Pt12Cu26
43	-132.631372	Pt12Cu26
44	-132.631372	Pt12Cu26
45	-132.631372	Pt12Cu26
46	-132.631372	Pt12Cu26
47	-132.6314957	Pt12Cu26
48	-132.6359602	Pt12Cu26
49	-132.6359602	Pt12Cu26
50	-132.6359602	Pt12Cu26
51	-132.6359602	Pt12Cu26
52	-132.6359602	Pt12Cu26
53	-132.6399651	Pt12Cu26
54	-132.6399651	Pt12Cu26
55	-132.6399651	Pt12Cu26
56	-132.6399651	Pt12Cu26
57	-132.6399651	Pt12Cu26
58	-132.6399651	Pt12Cu26
59	-132.6399651	Pt12Cu26
60	-132.6399651	Pt12Cu26
61	-132.6399651	Pt12Cu26
62	-132.8900795	Pt12Cu26
63	-132.8900795	Pt12Cu26
64	-132.8900795	Pt12Cu26
65	-132.8900795	Pt12Cu26
66	-132.8900795	Pt12Cu26
67	-132.8900795	Pt12Cu26
68	-132.8900795	Pt12Cu26
69	-132.8900795	Pt12Cu26
70	-132.8900795	Pt12Cu26
71	-132.8900795	Pt12Cu26
72	-132.8900795	Pt12Cu26
73	-132.8900795	Pt12Cu26
74	-132.8900795	Pt12Cu26
75	-132.8900795	Pt12Cu26
76	-132.8900795	Pt12Cu26
77	-132.8900795	Pt12Cu26
78	-132.8900795	Pt12Cu26
79	-132.8900795	Pt12Cu26
80	-132.8900795	Pt12Cu26
81	-132.8900795	Pt12Cu26
82	-132.8900795	Pt12Cu26
83	-132.8900795	Pt12Cu26
84	-132.8900795	Pt12Cu26
85	-132.8905641	Pt12Cu26
86	-132.8905641	Pt12Cu26
87	-132.8905641	Pt12Cu26
88	-132.8905641	Pt12Cu26
89	-132.8905641	Pt12Cu26
90	-132.8905641	Pt12Cu26
91	-132.8905641	Pt12Cu26
92	-132.8905641	Pt12Cu26
93	-132.8905641	Pt12Cu26
94	-132.8905641	Pt12Cu26
95	-132.8905641	Pt12Cu26
96	-132.8905641	Pt12Cu26
97	-132.8905641	Pt12Cu26
98	-132.8905641	Pt12Cu26
99	-132.8905641	Pt12Cu26
100	-132.8905641	Pt12Cu26
