# Generation	Energy	Composition
1	-2956.049229	Pt3Cu10
2	-2956.049229	Pt3Cu10
3	-2956.049229	Pt3Cu10
4	-2956.049229	Pt3Cu10
5	-2956.049229	Pt3Cu10
6	-2956.049229	Pt3Cu10
7	-2956.049229	Pt3Cu10
8	-2956.049229	Pt3Cu10
9	-2956.049229	Pt3Cu10
10	-2956.049229	Pt3Cu10
11	-2956.049229	Pt3Cu10
12	-2956.049229	Pt3Cu10
13	-2956.049229	Pt3Cu10
14	-2956.049229	Pt3Cu10
15	-2956.049229	Pt3Cu10
16	-2956.049229	Pt3Cu10
17	-2956.049229	Pt3Cu10
18	-2956.049229	Pt3Cu10
19	-2956.049229	Pt3Cu10
20	-2956.049229	Pt3Cu10
21	-2956.049229	Pt3Cu10
22	-2956.049229	Pt3Cu10
23	-2956.049229	Pt3Cu10
24	-2956.049229	Pt3Cu10
25	-2956.049229	Pt3Cu10
26	-2956.049229	Pt3Cu10
27	-2956.049229	Pt3Cu10
28	-2956.049229	Pt3Cu10
29	-2956.049229	Pt3Cu10
30	-2956.049229	Pt3Cu10
31	-2956.049229	Pt3Cu10
32	-2956.049229	Pt3Cu10
33	-2956.049229	Pt3Cu10
34	-2956.049229	Pt3Cu10
35	-2956.049229	Pt3Cu10
36	-2956.049229	Pt3Cu10
37	-2956.049229	Pt3Cu10
38	-2956.049229	Pt3Cu10
39	-2956.049229	Pt3Cu10
40	-2956.049229	Pt3Cu10
41	-2956.049229	Pt3Cu10
42	-2956.049229	Pt3Cu10
43	-2956.049229	Pt3Cu10
44	-2956.049229	Pt3Cu10
45	-2956.049229	Pt3Cu10
46	-2956.049229	Pt3Cu10
47	-2956.049229	Pt3Cu10
48	-2956.049229	Pt3Cu10
49	-2956.049229	Pt3Cu10
50	-2956.049229	Pt3Cu10
51	-2956.049229	Pt3Cu10
52	-2956.049229	Pt3Cu10
53	-2956.049229	Pt3Cu10
54	-2956.049229	Pt3Cu10
55	-2956.049229	Pt3Cu10
56	-2956.049229	Pt3Cu10
57	-2956.049229	Pt3Cu10
58	-2956.049229	Pt3Cu10
59	-2956.049229	Pt3Cu10
60	-2956.049229	Pt3Cu10
61	-2956.049229	Pt3Cu10
62	-2956.049229	Pt3Cu10
63	-2956.049229	Pt3Cu10
64	-2956.049229	Pt3Cu10
65	-2956.049229	Pt3Cu10
66	-2956.049229	Pt3Cu10
67	-2956.049229	Pt3Cu10
68	-2956.049229	Pt3Cu10
69	-2956.049229	Pt3Cu10
70	-2956.049229	Pt3Cu10
71	-2956.049229	Pt3Cu10
72	-2956.049229	Pt3Cu10
73	-2956.049229	Pt3Cu10
74	-2956.049229	Pt3Cu10
75	-2956.049229	Pt3Cu10
76	-2956.049229	Pt3Cu10
77	-2956.049229	Pt3Cu10
78	-2956.049229	Pt3Cu10
79	-2956.049229	Pt3Cu10
80	-2956.049229	Pt3Cu10
81	-2956.049229	Pt3Cu10
82	-2956.049229	Pt3Cu10
83	-2956.049229	Pt3Cu10
84	-2956.049229	Pt3Cu10
85	-2956.049229	Pt3Cu10
86	-2956.049229	Pt3Cu10
87	-2956.049229	Pt3Cu10
88	-2956.049229	Pt3Cu10
89	-2956.049229	Pt3Cu10
90	-2956.049229	Pt3Cu10
91	-2956.049229	Pt3Cu10
92	-2956.049229	Pt3Cu10
93	-2956.049229	Pt3Cu10
94	-2956.049229	Pt3Cu10
95	-2956.049229	Pt3Cu10
96	-2956.049229	Pt3Cu10
97	-2956.049229	Pt3Cu10
98	-2956.049229	Pt3Cu10
99	-2956.049229	Pt3Cu10
100	-2956.049229	Pt3Cu10
