# Generation	Energy	Composition
1	-127.997146	Pt7Cu31
2	-127.997146	Pt7Cu31
3	-127.997146	Pt7Cu31
4	-128.2406677	Pt7Cu31
5	-128.2406677	Pt7Cu31
6	-128.2406677	Pt7Cu31
7	-128.2406677	Pt7Cu31
8	-128.2406677	Pt7Cu31
9	-128.2406677	Pt7Cu31
10	-128.4999456	Pt7Cu31
11	-128.4999456	Pt7Cu31
12	-128.4999456	Pt7Cu31
13	-128.4999456	Pt7Cu31
14	-128.4999456	Pt7Cu31
15	-128.4999456	Pt7Cu31
16	-128.4999456	Pt7Cu31
17	-128.4999456	Pt7Cu31
18	-128.4999456	Pt7Cu31
19	-128.4999456	Pt7Cu31
20	-128.6147886	Pt7Cu31
21	-128.6147886	Pt7Cu31
22	-128.6147886	Pt7Cu31
23	-128.6147887	Pt7Cu31
24	-128.6147887	Pt7Cu31
25	-128.7314128	Pt7Cu31
26	-128.7314128	Pt7Cu31
27	-128.7314128	Pt7Cu31
28	-128.7314128	Pt7Cu31
29	-128.7314128	Pt7Cu31
30	-128.7314128	Pt7Cu31
31	-128.7646031	Pt7Cu31
32	-128.7646031	Pt7Cu31
33	-128.7646031	Pt7Cu31
34	-128.7646031	Pt7Cu31
35	-128.7646031	Pt7Cu31
36	-128.8268279	Pt7Cu31
37	-128.8268279	Pt7Cu31
38	-128.8268279	Pt7Cu31
39	-128.8268279	Pt7Cu31
40	-129.0666424	Pt7Cu31
41	-129.0666424	Pt7Cu31
42	-129.0666424	Pt7Cu31
43	-129.0666424	Pt7Cu31
44	-129.0666424	Pt7Cu31
45	-129.0666424	Pt7Cu31
46	-129.0666424	Pt7Cu31
47	-129.0666424	Pt7Cu31
48	-129.0666424	Pt7Cu31
49	-129.0666424	Pt7Cu31
50	-129.0666424	Pt7Cu31
51	-129.0666424	Pt7Cu31
52	-129.0666424	Pt7Cu31
53	-129.0666424	Pt7Cu31
54	-129.0666424	Pt7Cu31
55	-129.0666424	Pt7Cu31
56	-129.0666424	Pt7Cu31
57	-129.0666424	Pt7Cu31
58	-129.0666424	Pt7Cu31
59	-129.0666424	Pt7Cu31
60	-129.0666424	Pt7Cu31
61	-129.0666424	Pt7Cu31
62	-129.0666424	Pt7Cu31
63	-129.0666424	Pt7Cu31
64	-129.0666424	Pt7Cu31
65	-129.0666424	Pt7Cu31
66	-129.0666424	Pt7Cu31
67	-129.0666424	Pt7Cu31
68	-129.0666424	Pt7Cu31
69	-129.0666424	Pt7Cu31
70	-129.0666424	Pt7Cu31
71	-129.0666424	Pt7Cu31
72	-129.0666424	Pt7Cu31
73	-129.0666424	Pt7Cu31
74	-129.0666424	Pt7Cu31
75	-129.0666424	Pt7Cu31
76	-129.0666424	Pt7Cu31
77	-129.0666424	Pt7Cu31
78	-129.0666424	Pt7Cu31
79	-129.0666424	Pt7Cu31
80	-129.0666424	Pt7Cu31
81	-129.0666424	Pt7Cu31
82	-129.0666424	Pt7Cu31
83	-129.0666424	Pt7Cu31
84	-129.0666424	Pt7Cu31
85	-129.0666424	Pt7Cu31
86	-129.0666424	Pt7Cu31
87	-129.0666424	Pt7Cu31
88	-129.0666424	Pt7Cu31
89	-129.0666424	Pt7Cu31
90	-129.0666424	Pt7Cu31
91	-129.0666424	Pt7Cu31
92	-129.0666424	Pt7Cu31
93	-129.0666424	Pt7Cu31
94	-129.0666424	Pt7Cu31
95	-129.0666424	Pt7Cu31
96	-129.0666424	Pt7Cu31
97	-129.0666424	Pt7Cu31
98	-129.0666424	Pt7Cu31
99	-129.0666424	Pt7Cu31
100	-129.0666424	Pt7Cu31
