# Generation	Energy	Composition
1	-107.6087809	Pt0Cu38
2	-107.6087809	Pt0Cu38
3	-107.6087809	Pt0Cu38
4	-107.6087809	Pt0Cu38
5	-107.6087809	Pt0Cu38
6	-107.6087809	Pt0Cu38
7	-107.6087809	Pt0Cu38
8	-107.6087809	Pt0Cu38
9	-107.6087809	Pt0Cu38
10	-107.6087809	Pt0Cu38
11	-107.6087809	Pt0Cu38
12	-107.6087809	Pt0Cu38
13	-107.6087809	Pt0Cu38
14	-107.6087809	Pt0Cu38
15	-107.6087809	Pt0Cu38
16	-107.6087809	Pt0Cu38
17	-107.6087809	Pt0Cu38
18	-107.6087809	Pt0Cu38
19	-107.6087809	Pt0Cu38
20	-107.6087809	Pt0Cu38
21	-107.6087809	Pt0Cu38
22	-107.6087809	Pt0Cu38
23	-107.6087809	Pt0Cu38
24	-107.6087809	Pt0Cu38
25	-107.6087809	Pt0Cu38
26	-107.6087809	Pt0Cu38
27	-107.6087809	Pt0Cu38
28	-107.6087809	Pt0Cu38
29	-107.6087809	Pt0Cu38
30	-107.6087809	Pt0Cu38
31	-107.6087809	Pt0Cu38
32	-107.6087809	Pt0Cu38
33	-107.6087809	Pt0Cu38
34	-107.6087809	Pt0Cu38
35	-107.6087809	Pt0Cu38
36	-107.6087809	Pt0Cu38
37	-107.6087809	Pt0Cu38
38	-107.6087809	Pt0Cu38
39	-107.6087809	Pt0Cu38
40	-107.6087809	Pt0Cu38
41	-107.6087809	Pt0Cu38
42	-107.6087809	Pt0Cu38
43	-107.6087809	Pt0Cu38
44	-107.6087809	Pt0Cu38
45	-107.6087809	Pt0Cu38
46	-107.6087809	Pt0Cu38
47	-107.6087809	Pt0Cu38
48	-107.6087809	Pt0Cu38
49	-107.6087809	Pt0Cu38
50	-107.6087809	Pt0Cu38
51	-107.6087809	Pt0Cu38
52	-107.6087809	Pt0Cu38
53	-107.6087809	Pt0Cu38
54	-107.6087809	Pt0Cu38
55	-107.6087809	Pt0Cu38
56	-107.6087809	Pt0Cu38
57	-107.6087809	Pt0Cu38
58	-107.6087809	Pt0Cu38
59	-107.6087809	Pt0Cu38
60	-107.6087809	Pt0Cu38
61	-107.6087809	Pt0Cu38
62	-107.6087809	Pt0Cu38
63	-107.6087809	Pt0Cu38
64	-107.6087809	Pt0Cu38
65	-107.6087809	Pt0Cu38
66	-107.6087809	Pt0Cu38
67	-107.6087809	Pt0Cu38
68	-107.6087809	Pt0Cu38
69	-107.6087809	Pt0Cu38
70	-107.6087809	Pt0Cu38
71	-107.6087809	Pt0Cu38
72	-107.6087809	Pt0Cu38
73	-107.6087809	Pt0Cu38
74	-107.6087809	Pt0Cu38
75	-107.6087809	Pt0Cu38
76	-107.6087809	Pt0Cu38
77	-107.6087809	Pt0Cu38
78	-107.6087809	Pt0Cu38
79	-107.6087809	Pt0Cu38
80	-107.6087809	Pt0Cu38
81	-107.6087809	Pt0Cu38
82	-107.6087809	Pt0Cu38
83	-107.6087809	Pt0Cu38
84	-107.6087809	Pt0Cu38
85	-107.6087809	Pt0Cu38
86	-107.6087809	Pt0Cu38
87	-107.6087809	Pt0Cu38
88	-107.6087809	Pt0Cu38
89	-107.6087809	Pt0Cu38
90	-107.6087809	Pt0Cu38
91	-107.6087809	Pt0Cu38
92	-107.6087809	Pt0Cu38
93	-107.6087809	Pt0Cu38
94	-107.6087809	Pt0Cu38
95	-107.6087809	Pt0Cu38
96	-107.6087809	Pt0Cu38
97	-107.6087809	Pt0Cu38
98	-107.6087809	Pt0Cu38
99	-107.6087809	Pt0Cu38
100	-107.6087809	Pt0Cu38
