38
Pt0Cu38  -107.6087809
Cu	-1.673176039	-0.0337232872	3.626064936
Cu	3.247833749	2.154047116	0.6551952135
Cu	3.009760038	-2.139845382	1.346421374
Cu	2.467663408	1.130549816	-1.506026871
Cu	1.661347361	2.553695189	2.549869904
Cu	-0.9148284374	-1.469415691	-0.4123413292
Cu	0.8333312048	1.514444076	0.4220624699
Cu	0.7376131581	0.5995351446	3.857428248
Cu	2.374685903	0.2078768083	1.988284792
Cu	3.925110419	-0.2034166236	0.05072818577
Cu	-0.08649442896	-0.4314486868	1.724090704
Cu	-0.247404179	-3.811830698	-1.013097296
Cu	1.752393331	3.457202557	-0.8718588137
Cu	1.591679915	0.0787513023	-3.616349212
Cu	-1.490250649	1.781564504	-3.24872045
Cu	-3.182312318	1.281371032	2.085033784
Cu	-1.833888935	-3.412175393	0.8815772391
Cu	-1.742842726	-2.508668479	-2.540147375
Cu	0.1659089727	3.856853913	1.022816892
Cu	-1.58924944	0.8780851193	0.1895713226
Cu	0.004996907324	0.4764769575	-1.714369559
Cu	-4.006617974	0.2484499683	-0.04100566605
Cu	1.408753288	-1.736538695	3.258446651
Cu	0.5981316382	-2.824449482	1.140327328
Cu	-0.8191096286	-0.5545084001	-3.847706273
Cu	-3.091266383	2.184879842	-1.336698524
Cu	2.185454442	-3.172764352	-0.7796174349
Cu	0.9205389875	2.414824519	-3.017366089
Cu	-2.266957859	3.21779971	0.7893405972
Cu	-3.32932839	-2.109014905	-0.6454732274
Cu	0.691109254	-1.901776502	-2.353983238
Cu	-1.00203594	-2.369798051	3.027085316
Cu	-0.7726090669	1.946804408	2.363701786
Cu	3.100806581	-1.236336953	-2.075310847
Cu	-0.6796319715	2.869476075	-1.130604242
Cu	-2.456184678	-0.1628456717	-1.978559356
Cu	-2.549161895	-1.085517309	1.515745559
Cu	1.507746646	-0.8330534634	-0.1798493423
