# Generation	Energy	Composition
1	-84.90687849	Pt8Cu15
2	-84.90687849	Pt8Cu15
3	-84.90687849	Pt8Cu15
4	-84.90687849	Pt8Cu15
5	-84.90687849	Pt8Cu15
6	-84.90687849	Pt8Cu15
7	-84.90687849	Pt8Cu15
8	-84.9718983	Pt8Cu15
9	-84.98321855	Pt8Cu15
10	-85.12436076	Pt8Cu15
11	-85.12436076	Pt8Cu15
12	-85.12436076	Pt8Cu15
13	-85.12436076	Pt8Cu15
14	-85.12436076	Pt8Cu15
15	-85.12436077	Pt8Cu15
16	-85.12436077	Pt8Cu15
17	-85.12436077	Pt8Cu15
18	-85.12436077	Pt8Cu15
19	-85.12436077	Pt8Cu15
20	-85.12436077	Pt8Cu15
21	-85.12436077	Pt8Cu15
22	-85.12436077	Pt8Cu15
23	-85.12436077	Pt8Cu15
24	-85.12436077	Pt8Cu15
25	-85.12436077	Pt8Cu15
26	-85.12436077	Pt8Cu15
27	-85.12436077	Pt8Cu15
28	-85.12436077	Pt8Cu15
29	-85.12436077	Pt8Cu15
30	-85.12436077	Pt8Cu15
31	-85.12436077	Pt8Cu15
32	-85.12436077	Pt8Cu15
33	-85.12436077	Pt8Cu15
34	-85.12436077	Pt8Cu15
35	-85.12436077	Pt8Cu15
36	-85.19420332	Pt8Cu15
37	-85.19420332	Pt8Cu15
38	-85.19420332	Pt8Cu15
39	-85.19420333	Pt8Cu15
40	-85.19420333	Pt8Cu15
41	-85.19420333	Pt8Cu15
42	-85.19420333	Pt8Cu15
43	-85.19420333	Pt8Cu15
44	-85.19420333	Pt8Cu15
45	-85.19420333	Pt8Cu15
46	-85.19420333	Pt8Cu15
47	-85.19420333	Pt8Cu15
48	-85.19420333	Pt8Cu15
49	-85.19420333	Pt8Cu15
50	-85.19420333	Pt8Cu15
51	-85.19420333	Pt8Cu15
52	-85.19420333	Pt8Cu15
53	-85.19420333	Pt8Cu15
54	-85.19420333	Pt8Cu15
55	-85.19420333	Pt8Cu15
56	-85.19420333	Pt8Cu15
57	-85.19420333	Pt8Cu15
58	-85.19420333	Pt8Cu15
59	-85.19420333	Pt8Cu15
60	-85.19420333	Pt8Cu15
61	-85.19420333	Pt8Cu15
62	-85.19420333	Pt8Cu15
63	-85.19420333	Pt8Cu15
64	-85.19420333	Pt8Cu15
65	-85.19420333	Pt8Cu15
66	-85.19420333	Pt8Cu15
67	-85.19420333	Pt8Cu15
68	-85.19420333	Pt8Cu15
69	-85.19420333	Pt8Cu15
70	-85.19420333	Pt8Cu15
71	-85.19420333	Pt8Cu15
72	-85.19420333	Pt8Cu15
73	-85.19420333	Pt8Cu15
74	-85.19420333	Pt8Cu15
75	-85.19420333	Pt8Cu15
76	-85.19420333	Pt8Cu15
77	-85.19420333	Pt8Cu15
78	-85.19420333	Pt8Cu15
79	-85.19420333	Pt8Cu15
80	-85.19420333	Pt8Cu15
81	-85.19420333	Pt8Cu15
82	-85.19420333	Pt8Cu15
83	-85.19420333	Pt8Cu15
84	-85.19420333	Pt8Cu15
85	-85.19420333	Pt8Cu15
86	-85.19420333	Pt8Cu15
87	-85.19420333	Pt8Cu15
88	-85.19420333	Pt8Cu15
89	-85.19420333	Pt8Cu15
90	-85.19420333	Pt8Cu15
91	-85.19420334	Pt8Cu15
92	-85.19420334	Pt8Cu15
93	-85.19420334	Pt8Cu15
94	-85.19420334	Pt8Cu15
95	-85.19420334	Pt8Cu15
96	-85.19420334	Pt8Cu15
97	-85.19420334	Pt8Cu15
98	-85.19420334	Pt8Cu15
99	-85.19420334	Pt8Cu15
100	-85.19420334	Pt8Cu15
