# Generation	Energy	Composition
1	-159.9821821	Pt25Cu13
2	-160.1330591	Pt25Cu13
3	-160.2749182	Pt25Cu13
4	-160.2749182	Pt25Cu13
5	-160.2749182	Pt25Cu13
6	-160.4552544	Pt25Cu13
7	-160.4552544	Pt25Cu13
8	-160.4552544	Pt25Cu13
9	-160.4552544	Pt25Cu13
10	-160.4552544	Pt25Cu13
11	-160.4552544	Pt25Cu13
12	-160.4552544	Pt25Cu13
13	-160.4619126	Pt25Cu13
14	-160.4619126	Pt25Cu13
15	-160.6249034	Pt25Cu13
16	-160.6249034	Pt25Cu13
17	-160.6249034	Pt25Cu13
18	-160.6249034	Pt25Cu13
19	-160.6249034	Pt25Cu13
20	-160.6249034	Pt25Cu13
21	-160.6249034	Pt25Cu13
22	-160.6249034	Pt25Cu13
23	-160.6249034	Pt25Cu13
24	-160.6249034	Pt25Cu13
25	-160.6249034	Pt25Cu13
26	-160.6249034	Pt25Cu13
27	-160.6419647	Pt25Cu13
28	-160.6419647	Pt25Cu13
29	-160.6419647	Pt25Cu13
30	-160.6419647	Pt25Cu13
31	-160.6419647	Pt25Cu13
32	-160.6419647	Pt25Cu13
33	-160.6419647	Pt25Cu13
34	-160.6419647	Pt25Cu13
35	-160.6419647	Pt25Cu13
36	-160.6419647	Pt25Cu13
37	-160.9219348	Pt25Cu13
38	-160.9219348	Pt25Cu13
39	-160.9219348	Pt25Cu13
40	-160.9219348	Pt25Cu13
41	-160.9649846	Pt25Cu13
42	-160.9760016	Pt25Cu13
43	-161.0523959	Pt25Cu13
44	-161.0523959	Pt25Cu13
45	-161.0523959	Pt25Cu13
46	-161.0523959	Pt25Cu13
47	-161.0887058	Pt25Cu13
48	-161.0887058	Pt25Cu13
49	-161.094204	Pt25Cu13
50	-161.094204	Pt25Cu13
51	-161.094204	Pt25Cu13
52	-161.0975306	Pt25Cu13
53	-161.0975306	Pt25Cu13
54	-161.0975306	Pt25Cu13
55	-161.0975306	Pt25Cu13
56	-161.0975306	Pt25Cu13
57	-161.0975306	Pt25Cu13
58	-161.1023429	Pt25Cu13
59	-161.1023429	Pt25Cu13
60	-161.1023429	Pt25Cu13
61	-161.1444772	Pt25Cu13
62	-161.1444772	Pt25Cu13
63	-161.1444772	Pt25Cu13
64	-161.1444772	Pt25Cu13
65	-161.1444772	Pt25Cu13
66	-161.1444772	Pt25Cu13
67	-161.1444772	Pt25Cu13
68	-161.1444772	Pt25Cu13
69	-161.1444772	Pt25Cu13
70	-161.1444772	Pt25Cu13
71	-161.1444772	Pt25Cu13
72	-161.1444772	Pt25Cu13
73	-161.1444772	Pt25Cu13
74	-161.1444772	Pt25Cu13
75	-161.1444772	Pt25Cu13
76	-161.1444772	Pt25Cu13
77	-161.1444772	Pt25Cu13
78	-161.1444772	Pt25Cu13
79	-161.1444772	Pt25Cu13
80	-161.1444772	Pt25Cu13
81	-161.1444772	Pt25Cu13
82	-161.1444772	Pt25Cu13
83	-161.1444772	Pt25Cu13
84	-161.1444772	Pt25Cu13
85	-161.1444772	Pt25Cu13
86	-161.1444772	Pt25Cu13
87	-161.1444772	Pt25Cu13
88	-161.1444772	Pt25Cu13
89	-161.1444772	Pt25Cu13
90	-161.1444772	Pt25Cu13
91	-161.1444772	Pt25Cu13
92	-161.1444772	Pt25Cu13
93	-161.1444772	Pt25Cu13
94	-161.1444772	Pt25Cu13
95	-161.1444772	Pt25Cu13
96	-161.1444772	Pt25Cu13
97	-161.1444772	Pt25Cu13
98	-161.1444772	Pt25Cu13
99	-161.1444772	Pt25Cu13
100	-161.1444772	Pt25Cu13
