# Generation	Energy	Composition
1	-159.7354196	Pt25Cu13
2	-160.080344	Pt25Cu13
3	-160.080344	Pt25Cu13
4	-160.080344	Pt25Cu13
5	-160.080344	Pt25Cu13
6	-160.1226671	Pt25Cu13
7	-160.4361441	Pt25Cu13
8	-160.4361441	Pt25Cu13
9	-160.4361441	Pt25Cu13
10	-160.4361441	Pt25Cu13
11	-160.4361441	Pt25Cu13
12	-160.6045189	Pt25Cu13
13	-160.6045189	Pt25Cu13
14	-160.6045189	Pt25Cu13
15	-160.6045189	Pt25Cu13
16	-160.6045189	Pt25Cu13
17	-160.6045189	Pt25Cu13
18	-160.6045189	Pt25Cu13
19	-160.6045189	Pt25Cu13
20	-160.6045189	Pt25Cu13
21	-160.6045189	Pt25Cu13
22	-160.6045189	Pt25Cu13
23	-160.6045189	Pt25Cu13
24	-160.6045189	Pt25Cu13
25	-160.6045189	Pt25Cu13
26	-160.6045189	Pt25Cu13
27	-160.6045189	Pt25Cu13
28	-160.648145	Pt25Cu13
29	-160.648145	Pt25Cu13
30	-160.648145	Pt25Cu13
31	-160.648145	Pt25Cu13
32	-160.648145	Pt25Cu13
33	-160.648145	Pt25Cu13
34	-160.648145	Pt25Cu13
35	-160.648145	Pt25Cu13
36	-160.648145	Pt25Cu13
37	-160.6544527	Pt25Cu13
38	-160.6544527	Pt25Cu13
39	-160.7157438	Pt25Cu13
40	-160.7157438	Pt25Cu13
41	-160.7157438	Pt25Cu13
42	-160.8084034	Pt25Cu13
43	-160.8084034	Pt25Cu13
44	-160.8084034	Pt25Cu13
45	-160.8084034	Pt25Cu13
46	-160.8084034	Pt25Cu13
47	-160.8084034	Pt25Cu13
48	-160.8084034	Pt25Cu13
49	-160.8084034	Pt25Cu13
50	-160.8084034	Pt25Cu13
51	-160.8084034	Pt25Cu13
52	-160.8084034	Pt25Cu13
53	-160.8084034	Pt25Cu13
54	-160.8084034	Pt25Cu13
55	-160.8333694	Pt25Cu13
56	-160.8333694	Pt25Cu13
57	-160.8333694	Pt25Cu13
58	-160.9715566	Pt25Cu13
59	-160.9715566	Pt25Cu13
60	-160.9715566	Pt25Cu13
61	-160.9715566	Pt25Cu13
62	-160.9715566	Pt25Cu13
63	-160.9715566	Pt25Cu13
64	-160.9715566	Pt25Cu13
65	-160.9715566	Pt25Cu13
66	-160.9715566	Pt25Cu13
67	-160.9715566	Pt25Cu13
68	-160.9715566	Pt25Cu13
69	-160.9715566	Pt25Cu13
70	-161.0277594	Pt25Cu13
71	-161.0277594	Pt25Cu13
72	-161.0675511	Pt25Cu13
73	-161.0675511	Pt25Cu13
74	-161.0675511	Pt25Cu13
75	-161.0675511	Pt25Cu13
76	-161.0675511	Pt25Cu13
77	-161.0675511	Pt25Cu13
78	-161.0675511	Pt25Cu13
79	-161.0675511	Pt25Cu13
80	-161.0675511	Pt25Cu13
81	-161.0675511	Pt25Cu13
82	-161.0675511	Pt25Cu13
83	-161.0675511	Pt25Cu13
84	-161.0675511	Pt25Cu13
85	-161.0675511	Pt25Cu13
86	-161.0675511	Pt25Cu13
87	-161.0675511	Pt25Cu13
88	-161.0675511	Pt25Cu13
89	-161.0675511	Pt25Cu13
90	-161.0675511	Pt25Cu13
91	-161.0675511	Pt25Cu13
92	-161.0675511	Pt25Cu13
93	-161.0675511	Pt25Cu13
94	-161.0675511	Pt25Cu13
95	-161.0675511	Pt25Cu13
96	-161.0675511	Pt25Cu13
97	-161.0675511	Pt25Cu13
98	-161.0675511	Pt25Cu13
99	-161.0675511	Pt25Cu13
100	-161.0675511	Pt25Cu13
