38
Pt32Cu6  -10001.03668
Pt	1.350894632	3.210005353	-2.226599872
Pt	3.372896322	2.24072508	-0.8303730891
Pt	3.996111254	-0.2722955268	-1.021639664
Pt	-0.6208588295	0.9072077391	3.984759282
Pt	2.608195317	-1.859870672	-2.612469413
Pt	-0.01322692972	1.649647703	-3.790156334
Pt	1.633738055	0.1875612648	2.858966326
Pt	0.01322692972	-1.649647703	3.790156334
Pt	1.196175821	3.049450946	0.3846818733
Pt	-3.794738122	0.5183449603	-1.555017277
Pt	1.042700696	-3.666277743	-1.599368944
Pt	-2.05149306	-0.6979985401	2.486391356
Pt	-1.042700696	3.666277743	1.599368944
Pt	-1.350894632	-3.210005353	2.226599872
Pt	3.794738122	-0.5183449604	1.555017277
Pt	0.6208588296	-0.9072077392	-3.984759282
Pt	0.8378149924	-3.91661891	1.022232844
Pt	-0.8378149924	3.91661891	-1.022232844
Pt	-0.9446357822	-2.713614806	-2.971658815
Pt	-3.171523175	-1.994675676	-1.74628383
Pt	-1.633738055	-0.1875612649	-2.858966326
Pt	2.201936518	-2.356261271	2.585789316
Pt	-3.996111254	0.2722955268	1.021639664
Pt	2.05149306	0.6979985401	-2.486391356
Pt	-2.608195317	1.859870672	2.612469413
Pt	-2.489055321	2.163891139	0.01210690117
Pt	-3.372896322	-2.24072508	0.830373089
Pt	-2.201936518	2.356261271	-2.585789316
Pt	-1.196175821	-3.049450946	-0.3846818734
Pt	2.489055321	-2.163891139	-0.01210690119
Pt	0.9446357822	2.713614806	2.971658815
Pt	3.171523174	1.994675676	1.74628383
Cu	-0.4112864846	1.130715658	1.380579693
Cu	-1.772074332	-0.4258288895	-0.1791557773
Cu	0.4112864846	-1.130715658	-1.380579693
Cu	0.210405513	-1.376163678	1.189780462
Cu	-0.210405513	1.376163678	-1.189780462
Cu	1.772074332	0.4258288894	0.1791557773
