# Generation	Energy	Composition
1	-139.8925451	Pt12Cu26
2	-140.374545	Pt12Cu26
3	-140.374545	Pt12Cu26
4	-140.374545	Pt12Cu26
5	-140.4862436	Pt12Cu26
6	-140.5313499	Pt12Cu26
7	-140.5313499	Pt12Cu26
8	-140.9331892	Pt12Cu26
9	-140.9331892	Pt12Cu26
10	-140.9331892	Pt12Cu26
11	-140.9331892	Pt12Cu26
12	-140.9331892	Pt12Cu26
13	-140.9360388	Pt12Cu26
14	-140.9360388	Pt12Cu26
15	-140.9360388	Pt12Cu26
16	-140.9360388	Pt12Cu26
17	-140.9360388	Pt12Cu26
18	-140.9360388	Pt12Cu26
19	-140.9360388	Pt12Cu26
20	-141.1751531	Pt12Cu26
21	-141.1751531	Pt12Cu26
22	-141.1751531	Pt12Cu26
23	-141.1751531	Pt12Cu26
24	-141.1751531	Pt12Cu26
25	-141.1751531	Pt12Cu26
26	-141.1751531	Pt12Cu26
27	-141.2703639	Pt12Cu26
28	-141.2703639	Pt12Cu26
29	-141.2703639	Pt12Cu26
30	-141.2703639	Pt12Cu26
31	-141.2703639	Pt12Cu26
32	-141.2703639	Pt12Cu26
33	-141.2703639	Pt12Cu26
34	-141.2703639	Pt12Cu26
35	-141.2703639	Pt12Cu26
36	-141.2703639	Pt12Cu26
37	-141.2703639	Pt12Cu26
38	-141.2703639	Pt12Cu26
39	-141.2703639	Pt12Cu26
40	-141.2703639	Pt12Cu26
41	-141.2703639	Pt12Cu26
42	-141.2703639	Pt12Cu26
43	-141.2703639	Pt12Cu26
44	-141.2703639	Pt12Cu26
45	-141.2848734	Pt12Cu26
46	-141.2848734	Pt12Cu26
47	-141.2848734	Pt12Cu26
48	-141.5806004	Pt12Cu26
49	-141.5806004	Pt12Cu26
50	-141.5806004	Pt12Cu26
51	-141.5806004	Pt12Cu26
52	-141.5806004	Pt12Cu26
53	-141.5806004	Pt12Cu26
54	-141.5806004	Pt12Cu26
55	-141.5806004	Pt12Cu26
56	-141.5806004	Pt12Cu26
57	-141.5806004	Pt12Cu26
58	-141.5806004	Pt12Cu26
59	-141.5806004	Pt12Cu26
60	-141.585241	Pt12Cu26
61	-141.585241	Pt12Cu26
62	-141.6684982	Pt12Cu26
63	-141.6684982	Pt12Cu26
64	-141.6684982	Pt12Cu26
65	-141.6684982	Pt12Cu26
66	-141.7949847	Pt12Cu26
67	-141.8467144	Pt12Cu26
68	-141.8467144	Pt12Cu26
69	-141.8467144	Pt12Cu26
70	-141.8467144	Pt12Cu26
71	-141.8467144	Pt12Cu26
72	-141.8654998	Pt12Cu26
73	-141.8770549	Pt12Cu26
74	-141.8770549	Pt12Cu26
75	-141.8770549	Pt12Cu26
76	-141.8770549	Pt12Cu26
77	-141.8979697	Pt12Cu26
78	-141.8979697	Pt12Cu26
79	-141.8979697	Pt12Cu26
80	-141.8979697	Pt12Cu26
81	-141.8979697	Pt12Cu26
82	-141.8979697	Pt12Cu26
83	-141.8979697	Pt12Cu26
84	-141.8979697	Pt12Cu26
85	-141.8979697	Pt12Cu26
86	-142.1729934	Pt12Cu26
87	-142.1729934	Pt12Cu26
88	-142.1729934	Pt12Cu26
89	-142.1729934	Pt12Cu26
90	-142.1729934	Pt12Cu26
91	-142.1729934	Pt12Cu26
92	-142.1729934	Pt12Cu26
93	-142.1729934	Pt12Cu26
94	-142.1729934	Pt12Cu26
95	-142.1729934	Pt12Cu26
96	-142.1729934	Pt12Cu26
97	-142.1729934	Pt12Cu26
98	-142.1729934	Pt12Cu26
99	-142.1729934	Pt12Cu26
100	-142.1729934	Pt12Cu26
