# Generation	Energy	Composition
1	-161.8248287	Pt28Cu10
2	-161.9383543	Pt28Cu10
3	-162.0779263	Pt28Cu10
4	-162.2919308	Pt28Cu10
5	-162.2919308	Pt28Cu10
6	-162.8684672	Pt28Cu10
7	-163.0761042	Pt28Cu10
8	-163.3563771	Pt28Cu10
9	-163.3563771	Pt28Cu10
10	-163.3563771	Pt28Cu10
11	-163.3563771	Pt28Cu10
12	-163.3563771	Pt28Cu10
13	-163.3563771	Pt28Cu10
14	-163.3563771	Pt28Cu10
15	-163.3563771	Pt28Cu10
16	-163.3563771	Pt28Cu10
17	-163.6471027	Pt28Cu10
18	-163.6471027	Pt28Cu10
19	-163.6471027	Pt28Cu10
20	-163.6471027	Pt28Cu10
21	-163.6471027	Pt28Cu10
22	-163.6531716	Pt28Cu10
23	-163.7197823	Pt28Cu10
24	-163.7197823	Pt28Cu10
25	-163.7744672	Pt28Cu10
26	-163.7744672	Pt28Cu10
27	-163.8908898	Pt28Cu10
28	-163.8908898	Pt28Cu10
29	-163.8908898	Pt28Cu10
30	-164.020957	Pt28Cu10
31	-164.020957	Pt28Cu10
32	-164.0303598	Pt28Cu10
33	-164.0303598	Pt28Cu10
34	-164.0303598	Pt28Cu10
35	-164.0303598	Pt28Cu10
36	-164.0303598	Pt28Cu10
37	-164.0303598	Pt28Cu10
38	-164.0303598	Pt28Cu10
39	-164.0303598	Pt28Cu10
40	-164.0303598	Pt28Cu10
41	-164.0303598	Pt28Cu10
42	-164.0860349	Pt28Cu10
43	-164.0860349	Pt28Cu10
44	-164.16673	Pt28Cu10
45	-164.16673	Pt28Cu10
46	-164.16673	Pt28Cu10
47	-164.16673	Pt28Cu10
48	-164.16673	Pt28Cu10
49	-164.16673	Pt28Cu10
50	-164.16673	Pt28Cu10
51	-164.16673	Pt28Cu10
52	-164.16673	Pt28Cu10
53	-164.2929946	Pt28Cu10
54	-164.2929946	Pt28Cu10
55	-164.2929946	Pt28Cu10
56	-164.2929946	Pt28Cu10
57	-164.4280105	Pt28Cu10
58	-164.4280105	Pt28Cu10
59	-164.4280105	Pt28Cu10
60	-164.4280105	Pt28Cu10
61	-164.4280105	Pt28Cu10
62	-164.4280105	Pt28Cu10
63	-164.4280105	Pt28Cu10
64	-164.4280105	Pt28Cu10
65	-164.4280105	Pt28Cu10
66	-164.4280105	Pt28Cu10
67	-164.4280105	Pt28Cu10
68	-164.4280105	Pt28Cu10
69	-164.4280105	Pt28Cu10
70	-164.4280105	Pt28Cu10
71	-164.4280105	Pt28Cu10
72	-164.4280105	Pt28Cu10
73	-164.5446298	Pt28Cu10
74	-164.5446298	Pt28Cu10
75	-164.5446298	Pt28Cu10
76	-164.5446298	Pt28Cu10
77	-164.5446298	Pt28Cu10
78	-164.5446298	Pt28Cu10
79	-164.5446298	Pt28Cu10
80	-164.5446298	Pt28Cu10
81	-164.575792	Pt28Cu10
82	-164.575792	Pt28Cu10
83	-164.575792	Pt28Cu10
84	-164.575792	Pt28Cu10
85	-164.575792	Pt28Cu10
86	-164.575792	Pt28Cu10
87	-164.5852551	Pt28Cu10
88	-164.5852551	Pt28Cu10
89	-164.5852551	Pt28Cu10
90	-164.5852551	Pt28Cu10
91	-164.5852551	Pt28Cu10
92	-164.5852551	Pt28Cu10
93	-164.5852551	Pt28Cu10
94	-164.5852551	Pt28Cu10
95	-164.5852551	Pt28Cu10
96	-164.5852551	Pt28Cu10
97	-164.5852551	Pt28Cu10
98	-164.5852551	Pt28Cu10
99	-164.5852551	Pt28Cu10
100	-164.5852551	Pt28Cu10
