# Generation	Energy	Composition
1	-5888.737887	Pt19Cu4
2	-5888.737887	Pt19Cu4
3	-5889.844144	Pt19Cu4
4	-5889.844144	Pt19Cu4
5	-5889.844144	Pt19Cu4
6	-5890.054365	Pt19Cu4
7	-5890.054365	Pt19Cu4
8	-5890.054365	Pt19Cu4
9	-5890.054365	Pt19Cu4
10	-5890.054365	Pt19Cu4
11	-5892.591677	Pt19Cu4
12	-5892.591677	Pt19Cu4
13	-5892.591677	Pt19Cu4
14	-5892.591677	Pt19Cu4
15	-5892.591677	Pt19Cu4
16	-5892.591677	Pt19Cu4
17	-5892.591677	Pt19Cu4
18	-5892.591677	Pt19Cu4
19	-5892.591677	Pt19Cu4
20	-5892.591677	Pt19Cu4
21	-5892.591677	Pt19Cu4
22	-5892.591677	Pt19Cu4
23	-5892.591677	Pt19Cu4
24	-5892.591677	Pt19Cu4
25	-5892.591677	Pt19Cu4
26	-5892.591677	Pt19Cu4
27	-5892.591677	Pt19Cu4
28	-5892.591677	Pt19Cu4
29	-5892.591677	Pt19Cu4
30	-5892.591677	Pt19Cu4
31	-5892.591677	Pt19Cu4
32	-5892.591677	Pt19Cu4
33	-5892.591677	Pt19Cu4
34	-5892.591677	Pt19Cu4
35	-5892.591677	Pt19Cu4
36	-5892.591677	Pt19Cu4
37	-5892.591677	Pt19Cu4
38	-5892.591677	Pt19Cu4
39	-5892.591677	Pt19Cu4
40	-5892.591677	Pt19Cu4
41	-5892.591677	Pt19Cu4
42	-5892.591677	Pt19Cu4
43	-5892.591677	Pt19Cu4
44	-5892.591677	Pt19Cu4
45	-5892.591677	Pt19Cu4
46	-5892.591677	Pt19Cu4
47	-5892.591677	Pt19Cu4
48	-5892.591677	Pt19Cu4
49	-5892.591677	Pt19Cu4
50	-5892.591677	Pt19Cu4
51	-5892.591677	Pt19Cu4
52	-5892.591677	Pt19Cu4
53	-5892.591677	Pt19Cu4
54	-5892.591677	Pt19Cu4
55	-5892.591677	Pt19Cu4
56	-5892.591677	Pt19Cu4
57	-5892.591677	Pt19Cu4
58	-5892.591677	Pt19Cu4
59	-5892.591677	Pt19Cu4
60	-5892.591677	Pt19Cu4
61	-5892.591677	Pt19Cu4
62	-5892.591677	Pt19Cu4
63	-5892.591677	Pt19Cu4
64	-5892.591677	Pt19Cu4
65	-5892.591677	Pt19Cu4
66	-5892.591677	Pt19Cu4
67	-5892.591677	Pt19Cu4
68	-5892.591677	Pt19Cu4
69	-5892.591677	Pt19Cu4
70	-5892.591677	Pt19Cu4
71	-5892.591677	Pt19Cu4
72	-5892.591677	Pt19Cu4
73	-5892.591677	Pt19Cu4
74	-5892.591677	Pt19Cu4
75	-5892.591677	Pt19Cu4
76	-5892.591677	Pt19Cu4
77	-5892.591677	Pt19Cu4
78	-5892.591677	Pt19Cu4
79	-5892.591677	Pt19Cu4
80	-5892.591677	Pt19Cu4
81	-5892.591677	Pt19Cu4
82	-5892.591677	Pt19Cu4
83	-5892.591677	Pt19Cu4
84	-5892.591677	Pt19Cu4
85	-5892.591677	Pt19Cu4
86	-5892.591677	Pt19Cu4
87	-5892.591677	Pt19Cu4
88	-5892.591677	Pt19Cu4
89	-5892.591677	Pt19Cu4
90	-5892.591677	Pt19Cu4
91	-5892.591677	Pt19Cu4
92	-5892.591677	Pt19Cu4
93	-5892.591677	Pt19Cu4
94	-5892.591677	Pt19Cu4
95	-5892.591677	Pt19Cu4
96	-5892.591677	Pt19Cu4
97	-5892.591677	Pt19Cu4
98	-5892.591677	Pt19Cu4
99	-5892.591677	Pt19Cu4
100	-5892.591677	Pt19Cu4
