# Generation	Energy	Composition
1	-163.3119736	Pt30Cu8
2	-163.9346654	Pt30Cu8
3	-164.1061345	Pt30Cu8
4	-164.1061345	Pt30Cu8
5	-165.2281817	Pt30Cu8
6	-165.2653119	Pt30Cu8
7	-165.2653119	Pt30Cu8
8	-165.2653119	Pt30Cu8
9	-165.2653119	Pt30Cu8
10	-165.2653119	Pt30Cu8
11	-165.5463314	Pt30Cu8
12	-165.5463314	Pt30Cu8
13	-165.5463314	Pt30Cu8
14	-165.5463314	Pt30Cu8
15	-165.6638572	Pt30Cu8
16	-165.6638572	Pt30Cu8
17	-165.6638572	Pt30Cu8
18	-165.6638572	Pt30Cu8
19	-165.898499	Pt30Cu8
20	-165.8984991	Pt30Cu8
21	-165.8984991	Pt30Cu8
22	-165.8984991	Pt30Cu8
23	-165.9006602	Pt30Cu8
24	-166.020241	Pt30Cu8
25	-166.020241	Pt30Cu8
26	-166.020241	Pt30Cu8
27	-166.020241	Pt30Cu8
28	-166.020241	Pt30Cu8
29	-166.020241	Pt30Cu8
30	-166.020241	Pt30Cu8
31	-166.0522249	Pt30Cu8
32	-166.0522249	Pt30Cu8
33	-166.0522249	Pt30Cu8
34	-166.0522249	Pt30Cu8
35	-166.0522249	Pt30Cu8
36	-166.0562082	Pt30Cu8
37	-166.0633614	Pt30Cu8
38	-166.0633614	Pt30Cu8
39	-166.0633614	Pt30Cu8
40	-166.0633614	Pt30Cu8
41	-166.0709309	Pt30Cu8
42	-166.0709309	Pt30Cu8
43	-166.0709309	Pt30Cu8
44	-166.0709309	Pt30Cu8
45	-166.0709309	Pt30Cu8
46	-166.0709309	Pt30Cu8
47	-166.0709309	Pt30Cu8
48	-166.0709309	Pt30Cu8
49	-166.0709309	Pt30Cu8
50	-166.0709309	Pt30Cu8
51	-166.0709309	Pt30Cu8
52	-166.0709309	Pt30Cu8
53	-166.0709309	Pt30Cu8
54	-166.0709309	Pt30Cu8
55	-166.0709309	Pt30Cu8
56	-166.0709309	Pt30Cu8
57	-166.0709309	Pt30Cu8
58	-166.0709309	Pt30Cu8
59	-166.0709309	Pt30Cu8
60	-166.0709309	Pt30Cu8
61	-166.0709309	Pt30Cu8
62	-166.0709309	Pt30Cu8
63	-166.0709309	Pt30Cu8
64	-166.0709309	Pt30Cu8
65	-166.0709309	Pt30Cu8
66	-166.0709309	Pt30Cu8
67	-166.0709309	Pt30Cu8
68	-166.0709309	Pt30Cu8
69	-166.0709309	Pt30Cu8
70	-166.0709309	Pt30Cu8
71	-166.0709309	Pt30Cu8
72	-166.0709309	Pt30Cu8
73	-166.0709309	Pt30Cu8
74	-166.0709309	Pt30Cu8
75	-166.0709309	Pt30Cu8
76	-166.0709309	Pt30Cu8
77	-166.0709309	Pt30Cu8
78	-166.0709309	Pt30Cu8
79	-166.0709309	Pt30Cu8
80	-166.0709309	Pt30Cu8
81	-166.0709309	Pt30Cu8
82	-166.0709309	Pt30Cu8
83	-166.0709309	Pt30Cu8
84	-166.0709309	Pt30Cu8
85	-166.0709309	Pt30Cu8
86	-166.0709309	Pt30Cu8
87	-166.0709309	Pt30Cu8
88	-166.0709309	Pt30Cu8
89	-166.0709309	Pt30Cu8
90	-166.0709309	Pt30Cu8
91	-166.0709309	Pt30Cu8
92	-166.0709309	Pt30Cu8
93	-166.0709309	Pt30Cu8
94	-166.0709309	Pt30Cu8
95	-166.0709309	Pt30Cu8
96	-166.0709309	Pt30Cu8
97	-166.0709309	Pt30Cu8
98	-166.0709309	Pt30Cu8
99	-166.0709309	Pt30Cu8
100	-166.0709309	Pt30Cu8
