# Generation	Energy	Composition
1	-9917.014287	Pt31Cu7
2	-9920.759814	Pt31Cu7
3	-9920.759814	Pt31Cu7
4	-9922.078328	Pt31Cu7
5	-9933.805626	Pt31Cu7
6	-9933.805626	Pt31Cu7
7	-9938.871664	Pt31Cu7
8	-9939.429489	Pt31Cu7
9	-9939.429489	Pt31Cu7
10	-9940.256137	Pt31Cu7
11	-9940.532364	Pt31Cu7
12	-9940.532364	Pt31Cu7
13	-9944.714917	Pt31Cu7
14	-9948.042914	Pt31Cu7
15	-9948.042914	Pt31Cu7
16	-9948.042914	Pt31Cu7
17	-9950.111503	Pt31Cu7
18	-9950.111503	Pt31Cu7
19	-9950.111503	Pt31Cu7
20	-9950.111503	Pt31Cu7
21	-9950.111503	Pt31Cu7
22	-9950.111503	Pt31Cu7
23	-9950.111503	Pt31Cu7
24	-9950.122138	Pt31Cu7
25	-9950.122138	Pt31Cu7
26	-9963.092551	Pt31Cu7
27	-9963.092551	Pt31Cu7
28	-9963.092551	Pt31Cu7
29	-9968.807401	Pt31Cu7
30	-9969.640133	Pt31Cu7
31	-9969.640133	Pt31Cu7
32	-9969.640133	Pt31Cu7
33	-9970.967766	Pt31Cu7
34	-9970.979635	Pt31Cu7
35	-9970.979635	Pt31Cu7
36	-9970.979635	Pt31Cu7
37	-9970.979635	Pt31Cu7
38	-9970.979635	Pt31Cu7
39	-9970.979635	Pt31Cu7
40	-9970.979635	Pt31Cu7
41	-9970.979635	Pt31Cu7
42	-9973.865552	Pt31Cu7
43	-9973.865552	Pt31Cu7
44	-9973.865552	Pt31Cu7
45	-9973.865552	Pt31Cu7
46	-9973.865552	Pt31Cu7
47	-9973.865552	Pt31Cu7
48	-9973.865552	Pt31Cu7
49	-9973.865552	Pt31Cu7
50	-9973.865552	Pt31Cu7
51	-9973.865552	Pt31Cu7
52	-9973.865552	Pt31Cu7
53	-9973.865552	Pt31Cu7
54	-9973.865552	Pt31Cu7
55	-9973.865552	Pt31Cu7
56	-9973.865552	Pt31Cu7
57	-9973.865552	Pt31Cu7
58	-9973.865552	Pt31Cu7
59	-9973.865552	Pt31Cu7
60	-9973.865552	Pt31Cu7
61	-9973.865552	Pt31Cu7
62	-9973.865552	Pt31Cu7
63	-9973.865552	Pt31Cu7
64	-9973.865552	Pt31Cu7
65	-9973.865552	Pt31Cu7
66	-9973.865552	Pt31Cu7
67	-9973.865552	Pt31Cu7
68	-9973.865552	Pt31Cu7
69	-9973.865552	Pt31Cu7
70	-9973.865552	Pt31Cu7
71	-9973.865552	Pt31Cu7
72	-9973.865552	Pt31Cu7
73	-9973.865552	Pt31Cu7
74	-9973.865552	Pt31Cu7
75	-9973.865552	Pt31Cu7
76	-9973.865552	Pt31Cu7
77	-9973.865552	Pt31Cu7
78	-9973.865552	Pt31Cu7
79	-9973.865552	Pt31Cu7
80	-9973.865552	Pt31Cu7
81	-9973.865552	Pt31Cu7
82	-9973.865552	Pt31Cu7
83	-9973.865552	Pt31Cu7
84	-9973.865552	Pt31Cu7
85	-9973.865552	Pt31Cu7
86	-9973.865552	Pt31Cu7
87	-9973.865552	Pt31Cu7
88	-9973.865552	Pt31Cu7
89	-9973.865552	Pt31Cu7
90	-9973.865552	Pt31Cu7
91	-9973.865552	Pt31Cu7
92	-9973.865552	Pt31Cu7
93	-9973.865552	Pt31Cu7
94	-9973.865552	Pt31Cu7
95	-9973.865552	Pt31Cu7
96	-9973.865552	Pt31Cu7
97	-9973.865552	Pt31Cu7
98	-9973.865552	Pt31Cu7
99	-9973.865552	Pt31Cu7
100	-9973.865552	Pt31Cu7
