38
Pt31Cu7  -9973.865552
Pt	2.221659246	-1.096606941	2.229759451
Pt	3.616214732	1.42912722	-1.311765678
Pt	-1.298363514	-0.509003402	-3.8034094
Pt	1.108404122	-3.455691417	1.96995116
Pt	-1.311926643	-2.464474303	1.792175006
Pt	-2.678484187	1.092841502	1.733845268
Pt	-2.134121208	-0.7106243389	3.555996866
Pt	-0.8809902263	-2.361686672	-1.993459572
Pt	2.745761305	3.095352599	0.4774475185
Pt	3.016750383	-2.748023015	0.357071745
Pt	0.348885377	4.133884493	0.2338685882
Pt	4.075607491	-0.3350140516	0.5400382688
Pt	2.649284626	-0.9951010874	-1.556285194
Pt	1.270466904	0.607307578	3.977606648
Pt	1.267486591	2.545751525	-1.612076146
Pt	-2.231846218	1.191143622	-2.045418743
Pt	-3.653241319	-1.325855293	1.482398328
Pt	-1.091174636	1.660680757	3.7384824
Pt	1.522094616	-3.357807197	-1.676668274
Pt	-3.021311709	2.829265556	-0.1834823703
Pt	-4.100310713	0.4452063532	-0.3703411119
Pt	3.208418411	1.330325017	2.332117245
Pt	-0.2520596268	1.843985079	-3.610547313
Pt	0.8494844015	2.458534656	2.170734039
Pt	-3.236519399	-1.22359771	-2.160379518
Pt	2.102022377	0.8073015411	-3.382319885
Pt	-0.3862376882	-4.065335351	-0.06433996231
Pt	-1.552444357	3.457104381	1.847799318
Pt	1.062244389	-1.566621567	-3.56243955
Pt	-2.78709095	-2.991596213	-0.3098094663
Pt	0.2275011292	-1.764220075	3.795971756
Cu	-1.71058741	-0.6098791684	-0.119986619
Cu	-0.2202678443	-0.004390913109	1.910660385
Cu	0.6432399675	-1.661878919	0.1188793647
Cu	-1.109154952	3.465279856	-1.757411578
Cu	-0.6686682605	1.742931419	0.0695432038
Cu	1.681445733	0.7031925488	0.3000684711
Cu	0.1935316279	0.09052521136	-1.727560883
