# Generation	Energy	Composition
1	-167.3889853	Pt36Cu2
2	-167.6312435	Pt36Cu2
3	-168.2426883	Pt36Cu2
4	-168.2426883	Pt36Cu2
5	-168.2632366	Pt36Cu2
6	-168.3733978	Pt36Cu2
7	-168.6437435	Pt36Cu2
8	-168.6437435	Pt36Cu2
9	-169.3505397	Pt36Cu2
10	-169.5367558	Pt36Cu2
11	-169.5367558	Pt36Cu2
12	-169.7007559	Pt36Cu2
13	-169.7007559	Pt36Cu2
14	-169.7249488	Pt36Cu2
15	-169.7249488	Pt36Cu2
16	-169.7249488	Pt36Cu2
17	-169.7249488	Pt36Cu2
18	-169.7249488	Pt36Cu2
19	-169.7249488	Pt36Cu2
20	-169.7249488	Pt36Cu2
21	-169.7249488	Pt36Cu2
22	-170.1348244	Pt36Cu2
23	-170.1348244	Pt36Cu2
24	-170.1348244	Pt36Cu2
25	-170.1348244	Pt36Cu2
26	-170.1348244	Pt36Cu2
27	-170.1348244	Pt36Cu2
28	-170.1348244	Pt36Cu2
29	-170.1348244	Pt36Cu2
30	-170.1348244	Pt36Cu2
31	-170.1348244	Pt36Cu2
32	-170.1348244	Pt36Cu2
33	-170.1348244	Pt36Cu2
34	-170.1348244	Pt36Cu2
35	-170.1348244	Pt36Cu2
36	-170.1348244	Pt36Cu2
37	-170.1348244	Pt36Cu2
38	-170.1348244	Pt36Cu2
39	-170.1348244	Pt36Cu2
40	-170.1348244	Pt36Cu2
41	-170.1438052	Pt36Cu2
42	-170.1438052	Pt36Cu2
43	-170.1438052	Pt36Cu2
44	-170.1438052	Pt36Cu2
45	-170.1438052	Pt36Cu2
46	-170.1510894	Pt36Cu2
47	-170.1537866	Pt36Cu2
48	-170.1537866	Pt36Cu2
49	-170.1537866	Pt36Cu2
50	-170.1537866	Pt36Cu2
51	-170.1537866	Pt36Cu2
52	-170.1537866	Pt36Cu2
53	-170.1537866	Pt36Cu2
54	-170.1537866	Pt36Cu2
55	-170.1537866	Pt36Cu2
56	-170.1537866	Pt36Cu2
57	-170.1537866	Pt36Cu2
58	-170.1537866	Pt36Cu2
59	-170.1537866	Pt36Cu2
60	-170.1537866	Pt36Cu2
61	-170.1537866	Pt36Cu2
62	-170.1537866	Pt36Cu2
63	-170.1537866	Pt36Cu2
64	-170.1537866	Pt36Cu2
65	-170.1537866	Pt36Cu2
66	-170.1537866	Pt36Cu2
67	-170.1537866	Pt36Cu2
68	-170.1537866	Pt36Cu2
69	-170.1537866	Pt36Cu2
70	-170.1537866	Pt36Cu2
71	-170.1537866	Pt36Cu2
72	-170.1537866	Pt36Cu2
73	-170.1537866	Pt36Cu2
74	-170.1537866	Pt36Cu2
75	-170.1537866	Pt36Cu2
76	-170.1537866	Pt36Cu2
77	-170.1537866	Pt36Cu2
78	-170.1537866	Pt36Cu2
79	-170.1537866	Pt36Cu2
80	-170.1537866	Pt36Cu2
81	-170.1537866	Pt36Cu2
82	-170.1537866	Pt36Cu2
83	-170.1537866	Pt36Cu2
84	-170.1537866	Pt36Cu2
85	-170.1537866	Pt36Cu2
86	-170.1537866	Pt36Cu2
87	-170.1537866	Pt36Cu2
88	-170.1537866	Pt36Cu2
89	-170.1537866	Pt36Cu2
90	-170.1537866	Pt36Cu2
91	-170.1537866	Pt36Cu2
92	-170.1537866	Pt36Cu2
93	-170.1537866	Pt36Cu2
94	-170.1537866	Pt36Cu2
95	-170.1537866	Pt36Cu2
96	-170.1537866	Pt36Cu2
97	-170.1537866	Pt36Cu2
98	-170.1537866	Pt36Cu2
99	-170.1537866	Pt36Cu2
100	-170.1537866	Pt36Cu2
