# Generation	Energy	Composition
1	-55.57346663	Pt11Cu2
2	-55.57346663	Pt11Cu2
3	-55.57346663	Pt11Cu2
4	-55.57346663	Pt11Cu2
5	-55.57346663	Pt11Cu2
6	-55.57346663	Pt11Cu2
7	-55.57346663	Pt11Cu2
8	-55.57346663	Pt11Cu2
9	-55.57346663	Pt11Cu2
10	-55.57346663	Pt11Cu2
11	-55.57346663	Pt11Cu2
12	-55.57346663	Pt11Cu2
13	-55.57346663	Pt11Cu2
14	-55.57346663	Pt11Cu2
15	-55.57346663	Pt11Cu2
16	-55.57346663	Pt11Cu2
17	-55.57346663	Pt11Cu2
18	-55.57346663	Pt11Cu2
19	-55.57346663	Pt11Cu2
20	-55.57346663	Pt11Cu2
21	-55.57346663	Pt11Cu2
22	-55.57346663	Pt11Cu2
23	-55.57346663	Pt11Cu2
24	-55.57346663	Pt11Cu2
25	-55.57346663	Pt11Cu2
26	-55.57346663	Pt11Cu2
27	-55.57346663	Pt11Cu2
28	-55.57346663	Pt11Cu2
29	-55.57346663	Pt11Cu2
30	-55.57346663	Pt11Cu2
31	-55.57346663	Pt11Cu2
32	-55.57346663	Pt11Cu2
33	-55.57346663	Pt11Cu2
34	-55.57346663	Pt11Cu2
35	-55.57346663	Pt11Cu2
36	-55.57346663	Pt11Cu2
37	-55.57346663	Pt11Cu2
38	-55.57346663	Pt11Cu2
39	-55.57346663	Pt11Cu2
40	-55.57346663	Pt11Cu2
41	-55.57346663	Pt11Cu2
42	-55.57346663	Pt11Cu2
43	-55.57346663	Pt11Cu2
44	-55.57346663	Pt11Cu2
45	-55.57346663	Pt11Cu2
46	-55.57346663	Pt11Cu2
47	-55.57346663	Pt11Cu2
48	-55.57346663	Pt11Cu2
49	-55.57346663	Pt11Cu2
50	-55.57346663	Pt11Cu2
51	-55.57346663	Pt11Cu2
52	-55.57346663	Pt11Cu2
53	-55.57346663	Pt11Cu2
54	-55.57346663	Pt11Cu2
55	-55.57346663	Pt11Cu2
56	-55.57346663	Pt11Cu2
57	-55.57346663	Pt11Cu2
58	-55.57346663	Pt11Cu2
59	-55.57346663	Pt11Cu2
60	-55.57346663	Pt11Cu2
61	-55.57346663	Pt11Cu2
62	-55.57346663	Pt11Cu2
63	-55.57346663	Pt11Cu2
64	-55.57346663	Pt11Cu2
65	-55.57346663	Pt11Cu2
66	-55.57346663	Pt11Cu2
67	-55.57346663	Pt11Cu2
68	-55.57346663	Pt11Cu2
69	-55.57346663	Pt11Cu2
70	-55.57346663	Pt11Cu2
71	-55.57346663	Pt11Cu2
72	-55.57346663	Pt11Cu2
73	-55.57346663	Pt11Cu2
74	-55.57346663	Pt11Cu2
75	-55.57346663	Pt11Cu2
76	-55.57346663	Pt11Cu2
77	-55.57346663	Pt11Cu2
78	-55.57346663	Pt11Cu2
79	-55.57346663	Pt11Cu2
80	-55.57346663	Pt11Cu2
81	-55.57346663	Pt11Cu2
82	-55.57346663	Pt11Cu2
83	-55.57346663	Pt11Cu2
84	-55.57346663	Pt11Cu2
85	-55.57346663	Pt11Cu2
86	-55.57346663	Pt11Cu2
87	-55.57346663	Pt11Cu2
88	-55.57346663	Pt11Cu2
89	-55.57346663	Pt11Cu2
90	-55.57346663	Pt11Cu2
91	-55.57346663	Pt11Cu2
92	-55.57346663	Pt11Cu2
93	-55.57346663	Pt11Cu2
94	-55.57346663	Pt11Cu2
95	-55.57346663	Pt11Cu2
96	-55.57346663	Pt11Cu2
97	-55.57346663	Pt11Cu2
98	-55.57346663	Pt11Cu2
99	-55.57346663	Pt11Cu2
100	-55.57346663	Pt11Cu2
