38
Pt15Cu23  -148.8768257
Pt	-1.372132931	-1.826544976	-0.2146586237
Pt	0.3482201382	1.576433105	0.02101624684
Pt	-2.013781369	0.6011610168	0.8301705476
Pt	-3.650461932	-0.6143842461	-0.894911366
Pt	2.13097092	1.183797627	1.949098912
Pt	0.9861733682	-0.8449174672	-1.059936053
Pt	-0.3663765311	1.730703065	2.637069808
Pt	0.2751326651	-0.6716132083	1.561002829
Pt	2.77963439	-1.225734259	0.8677449862
Pt	0.9138196122	-3.042073354	0.4777978326
Pt	1.038656438	1.372881708	-2.555605916
Pt	2.844801143	1.009193732	-0.6645392038
Pt	-3.328278406	-1.556324682	1.525284072
Pt	-1.731210433	-0.4254268671	3.238213214
Pt	-1.303733816	0.3772307635	-1.738672732
Cu	2.713963454	-2.695751104	-1.343600274
Cu	-3.502786541	-3.155897017	-0.5607047908
Cu	3.330330362	-0.609018515	3.271275617
Cu	0.8673403399	-0.1095581548	3.97785759
Cu	-2.200663364	-1.885836704	-2.659511414
Cu	-0.8990261219	2.947363541	-1.782316225
Cu	-4.535678915	0.7345476499	1.106912829
Cu	-1.074842195	1.457379055	-3.994653113
Cu	-2.934773822	1.865032667	2.830528505
Cu	-1.57534877	3.146440882	0.7873010541
Cu	-3.347933914	0.4651236713	-3.19623536
Cu	-3.22259356	1.969619241	-0.9923137276
Cu	-1.091185196	-2.808953648	2.210816701
Cu	4.513640089	-0.8798778648	-0.9530712557
Cu	1.548178189	-2.430173025	2.902095255
Cu	1.740981571	3.38892523	-1.095388923
Cu	3.476408045	2.994408712	0.7835411212
Cu	-1.239908062	-4.329158913	-0.005603054527
Cu	0.06696895859	-3.079033131	-1.990416065
Cu	1.048148657	3.558039413	1.457346085
Cu	4.552826889	0.615295941	1.242958695
Cu	2.777946001	-0.5174343041	-2.839099767
Cu	0.119337302	-0.8879866071	-3.500094219
