# Generation	Energy	Composition
1	-147.5304078	Pt15Cu23
2	-147.6993788	Pt15Cu23
3	-147.6993788	Pt15Cu23
4	-147.9105747	Pt15Cu23
5	-148.0174277	Pt15Cu23
6	-148.0174277	Pt15Cu23
7	-148.0362607	Pt15Cu23
8	-148.0362607	Pt15Cu23
9	-148.0362607	Pt15Cu23
10	-148.0362607	Pt15Cu23
11	-148.0845363	Pt15Cu23
12	-148.0893467	Pt15Cu23
13	-148.1797153	Pt15Cu23
14	-148.1819027	Pt15Cu23
15	-148.1819027	Pt15Cu23
16	-148.1819027	Pt15Cu23
17	-148.1819027	Pt15Cu23
18	-148.1819027	Pt15Cu23
19	-148.1819027	Pt15Cu23
20	-148.1819028	Pt15Cu23
21	-148.1819028	Pt15Cu23
22	-148.1819028	Pt15Cu23
23	-148.1819028	Pt15Cu23
24	-148.259924	Pt15Cu23
25	-148.259924	Pt15Cu23
26	-148.259924	Pt15Cu23
27	-148.259924	Pt15Cu23
28	-148.259924	Pt15Cu23
29	-148.259924	Pt15Cu23
30	-148.259924	Pt15Cu23
31	-148.7330019	Pt15Cu23
32	-148.7330019	Pt15Cu23
33	-148.7330019	Pt15Cu23
34	-148.7330019	Pt15Cu23
35	-148.7330019	Pt15Cu23
36	-148.7330019	Pt15Cu23
37	-148.7330019	Pt15Cu23
38	-148.7330019	Pt15Cu23
39	-148.7330019	Pt15Cu23
40	-148.7330019	Pt15Cu23
41	-148.7330019	Pt15Cu23
42	-148.7330019	Pt15Cu23
43	-148.7330019	Pt15Cu23
44	-148.7330019	Pt15Cu23
45	-148.7330019	Pt15Cu23
46	-148.7330019	Pt15Cu23
47	-148.7330019	Pt15Cu23
48	-148.7330019	Pt15Cu23
49	-148.7330019	Pt15Cu23
50	-148.7330019	Pt15Cu23
51	-148.7330019	Pt15Cu23
52	-148.7330019	Pt15Cu23
53	-148.7330019	Pt15Cu23
54	-148.7330019	Pt15Cu23
55	-148.7330019	Pt15Cu23
56	-148.7330019	Pt15Cu23
57	-148.7330019	Pt15Cu23
58	-148.7330019	Pt15Cu23
59	-148.7330019	Pt15Cu23
60	-148.7330019	Pt15Cu23
61	-148.7330019	Pt15Cu23
62	-148.7330019	Pt15Cu23
63	-148.7330019	Pt15Cu23
64	-148.7688015	Pt15Cu23
65	-148.7688015	Pt15Cu23
66	-148.7688015	Pt15Cu23
67	-148.7688015	Pt15Cu23
68	-148.7688015	Pt15Cu23
69	-148.7688015	Pt15Cu23
70	-148.7688015	Pt15Cu23
71	-148.7688015	Pt15Cu23
72	-148.7688015	Pt15Cu23
73	-148.7688015	Pt15Cu23
74	-148.7688015	Pt15Cu23
75	-148.7688015	Pt15Cu23
76	-148.7688015	Pt15Cu23
77	-148.7688015	Pt15Cu23
78	-148.7688015	Pt15Cu23
79	-148.7688015	Pt15Cu23
80	-148.7688015	Pt15Cu23
81	-148.7688015	Pt15Cu23
82	-148.7688015	Pt15Cu23
83	-148.7688015	Pt15Cu23
84	-148.7688015	Pt15Cu23
85	-148.7688015	Pt15Cu23
86	-148.7688015	Pt15Cu23
87	-148.7688015	Pt15Cu23
88	-148.7688015	Pt15Cu23
89	-148.7688015	Pt15Cu23
90	-148.7688015	Pt15Cu23
91	-148.7688015	Pt15Cu23
92	-148.7688015	Pt15Cu23
93	-148.7688015	Pt15Cu23
94	-148.7688015	Pt15Cu23
95	-148.7688015	Pt15Cu23
96	-148.7688015	Pt15Cu23
97	-148.7688015	Pt15Cu23
98	-148.7688015	Pt15Cu23
99	-148.7688015	Pt15Cu23
100	-148.7688015	Pt15Cu23
