# Generation	Energy	Composition
1	-33.33696041	Pt0Cu13
2	-33.33696041	Pt0Cu13
3	-33.33696041	Pt0Cu13
4	-33.33696041	Pt0Cu13
5	-33.33696041	Pt0Cu13
6	-33.33696041	Pt0Cu13
7	-33.33696041	Pt0Cu13
8	-33.33696041	Pt0Cu13
9	-33.33696041	Pt0Cu13
10	-33.33696041	Pt0Cu13
11	-33.33696041	Pt0Cu13
12	-33.33696041	Pt0Cu13
13	-33.33696041	Pt0Cu13
14	-33.33696041	Pt0Cu13
15	-33.33696041	Pt0Cu13
16	-33.33696041	Pt0Cu13
17	-33.33696041	Pt0Cu13
18	-33.33696041	Pt0Cu13
19	-33.33696041	Pt0Cu13
20	-33.33696041	Pt0Cu13
21	-33.33696041	Pt0Cu13
22	-33.33696041	Pt0Cu13
23	-33.33696041	Pt0Cu13
24	-33.33696041	Pt0Cu13
25	-33.33696041	Pt0Cu13
26	-33.33696041	Pt0Cu13
27	-33.33696041	Pt0Cu13
28	-33.33696041	Pt0Cu13
29	-33.33696041	Pt0Cu13
30	-33.33696041	Pt0Cu13
31	-33.33696041	Pt0Cu13
32	-33.33696041	Pt0Cu13
33	-33.33696041	Pt0Cu13
34	-33.33696041	Pt0Cu13
35	-33.33696041	Pt0Cu13
36	-33.33696041	Pt0Cu13
37	-33.33696041	Pt0Cu13
38	-33.33696041	Pt0Cu13
39	-33.33696041	Pt0Cu13
40	-33.33696041	Pt0Cu13
41	-33.33696041	Pt0Cu13
42	-33.33696041	Pt0Cu13
43	-33.33696041	Pt0Cu13
44	-33.33696041	Pt0Cu13
45	-33.33696041	Pt0Cu13
46	-33.33696041	Pt0Cu13
47	-33.33696041	Pt0Cu13
48	-33.33696041	Pt0Cu13
49	-33.33696041	Pt0Cu13
50	-33.33696041	Pt0Cu13
51	-33.33696041	Pt0Cu13
52	-33.33696041	Pt0Cu13
53	-33.33696041	Pt0Cu13
54	-33.33696041	Pt0Cu13
55	-33.33696041	Pt0Cu13
56	-33.33696041	Pt0Cu13
57	-33.33696041	Pt0Cu13
58	-33.33696041	Pt0Cu13
59	-33.33696041	Pt0Cu13
60	-33.33696041	Pt0Cu13
61	-33.33696041	Pt0Cu13
62	-33.33696041	Pt0Cu13
63	-33.33696041	Pt0Cu13
64	-33.33696041	Pt0Cu13
65	-33.33696041	Pt0Cu13
66	-33.33696041	Pt0Cu13
67	-33.33696041	Pt0Cu13
68	-33.33696041	Pt0Cu13
69	-33.33696041	Pt0Cu13
70	-33.33696041	Pt0Cu13
71	-33.33696041	Pt0Cu13
72	-33.33696041	Pt0Cu13
73	-33.33696041	Pt0Cu13
74	-33.33696041	Pt0Cu13
75	-33.33696041	Pt0Cu13
76	-33.33696041	Pt0Cu13
77	-33.33696041	Pt0Cu13
78	-33.33696041	Pt0Cu13
79	-33.33696041	Pt0Cu13
80	-33.33696041	Pt0Cu13
81	-33.33696041	Pt0Cu13
82	-33.33696041	Pt0Cu13
83	-33.33696041	Pt0Cu13
84	-33.33696041	Pt0Cu13
85	-33.33696041	Pt0Cu13
86	-33.33696041	Pt0Cu13
87	-33.33696041	Pt0Cu13
88	-33.33696041	Pt0Cu13
89	-33.33696041	Pt0Cu13
90	-33.33696041	Pt0Cu13
91	-33.33696041	Pt0Cu13
92	-33.33696041	Pt0Cu13
93	-33.33696041	Pt0Cu13
94	-33.33696041	Pt0Cu13
95	-33.33696041	Pt0Cu13
96	-33.33696041	Pt0Cu13
97	-33.33696041	Pt0Cu13
98	-33.33696041	Pt0Cu13
99	-33.33696041	Pt0Cu13
100	-33.33696041	Pt0Cu13
