# Generation	Energy	Composition
1	-96.14741793	Pt21Cu2
2	-96.7040374	Pt21Cu2
3	-96.80923665	Pt21Cu2
4	-97.89557122	Pt21Cu2
5	-97.89557122	Pt21Cu2
6	-97.91471814	Pt21Cu2
7	-97.91471814	Pt21Cu2
8	-97.91471814	Pt21Cu2
9	-97.91471814	Pt21Cu2
10	-97.91471814	Pt21Cu2
11	-97.91471814	Pt21Cu2
12	-97.91471814	Pt21Cu2
13	-97.91540348	Pt21Cu2
14	-97.91540348	Pt21Cu2
15	-97.91540348	Pt21Cu2
16	-97.91540348	Pt21Cu2
17	-97.91540348	Pt21Cu2
18	-97.91540348	Pt21Cu2
19	-97.91540348	Pt21Cu2
20	-97.91540348	Pt21Cu2
21	-97.91540348	Pt21Cu2
22	-97.91540348	Pt21Cu2
23	-97.91540348	Pt21Cu2
24	-97.91540348	Pt21Cu2
25	-97.91540348	Pt21Cu2
26	-97.91540348	Pt21Cu2
27	-97.91540348	Pt21Cu2
28	-97.91540348	Pt21Cu2
29	-97.91540348	Pt21Cu2
30	-97.91540348	Pt21Cu2
31	-97.91540348	Pt21Cu2
32	-97.91540348	Pt21Cu2
33	-97.91540348	Pt21Cu2
34	-97.91540348	Pt21Cu2
35	-97.91540348	Pt21Cu2
36	-97.91540348	Pt21Cu2
37	-97.91540348	Pt21Cu2
38	-97.91540348	Pt21Cu2
39	-97.91540348	Pt21Cu2
40	-97.91540348	Pt21Cu2
41	-97.91540348	Pt21Cu2
42	-97.91540348	Pt21Cu2
43	-97.91540348	Pt21Cu2
44	-97.91540348	Pt21Cu2
45	-97.91540348	Pt21Cu2
46	-97.91540348	Pt21Cu2
47	-97.91540348	Pt21Cu2
48	-97.91540348	Pt21Cu2
49	-97.91540348	Pt21Cu2
50	-97.91540348	Pt21Cu2
51	-97.91540348	Pt21Cu2
52	-97.91540348	Pt21Cu2
53	-97.91540348	Pt21Cu2
54	-97.91540348	Pt21Cu2
55	-97.91540348	Pt21Cu2
56	-97.91540348	Pt21Cu2
57	-97.91540348	Pt21Cu2
58	-97.91540348	Pt21Cu2
59	-97.91540348	Pt21Cu2
60	-97.91540348	Pt21Cu2
61	-97.91540348	Pt21Cu2
62	-97.91540348	Pt21Cu2
63	-97.91540348	Pt21Cu2
64	-97.91540348	Pt21Cu2
65	-97.91540348	Pt21Cu2
66	-97.91540348	Pt21Cu2
67	-97.91540348	Pt21Cu2
68	-97.91540348	Pt21Cu2
69	-97.91540348	Pt21Cu2
70	-97.91540348	Pt21Cu2
71	-97.91540348	Pt21Cu2
72	-97.91540348	Pt21Cu2
73	-97.91540348	Pt21Cu2
74	-97.91540348	Pt21Cu2
75	-97.91540348	Pt21Cu2
76	-97.91540348	Pt21Cu2
77	-97.91540348	Pt21Cu2
78	-97.91540348	Pt21Cu2
79	-97.91540348	Pt21Cu2
80	-97.91540348	Pt21Cu2
81	-97.91540348	Pt21Cu2
82	-97.91540348	Pt21Cu2
83	-97.91540348	Pt21Cu2
84	-97.91540348	Pt21Cu2
85	-97.91540348	Pt21Cu2
86	-97.91540348	Pt21Cu2
87	-97.91540348	Pt21Cu2
88	-97.91540348	Pt21Cu2
89	-97.91540348	Pt21Cu2
90	-97.91540348	Pt21Cu2
91	-97.91540348	Pt21Cu2
92	-97.91540348	Pt21Cu2
93	-97.91540348	Pt21Cu2
94	-97.91540348	Pt21Cu2
95	-97.91540348	Pt21Cu2
96	-97.91540348	Pt21Cu2
97	-97.91540348	Pt21Cu2
98	-97.91540348	Pt21Cu2
99	-97.91540348	Pt21Cu2
100	-97.91540348	Pt21Cu2
